x, y, u, qn
0.625, 0.26136363636363635, 0.00043924574703275, -0.0011826250959703728
0.625, 0.2840909090909091, 0.00043924574703275, -0.0011826250959703728
0.625, 0.3068181818181818, 0.00043924574703275, -0.0011826250959703728
0.625, 0.32954545454545453, 0.0005289191747868, -0.0013666321445997128
0.625, 0.3522727272727273, 0.0005289191747868, -0.0013666321445997128
0.625, 0.375, 0.0005289191747868, -0.0013666321445997128
0.625, 0.3977272727272727, 0.0005289191747868, -0.0013666321445997128
0.625, 0.42045454545454547, 0.0005289191747868, -0.0013666321445997128
0.625, 0.4431818181818182, 0.00055955656237998, -0.0014281919052339842
0.625, 0.4659090909090909, 0.00055955656237998, -0.0014281919052339842
0.625, 0.48863636363636365, 0.00055955656237998, -0.0014281919052339842
0.625, 0.5113636363636364, 0.00055955656237998, -0.0014281919052339842
0.625, 0.5340909090909091, 0.00055955656237998, -0.0014281919052339842
0.625, 0.5568181818181818, 0.00055955656237998, -0.0014281919052339842
0.625, 0.5795454545454546, 0.0005298247592295, -0.0013670853014525267
0.625, 0.6022727272727273, 0.0005298247592295, -0.0013670853014525267
0.625, 0.625, 0.0005298247592295, -0.0013670853014525267
0.625, 0.6477272727272727, 0.0005298247592295, -0.0013670853014525267
0.625, 0.6704545454545454, 0.0005298247592295, -0.0013670853014525267
0.625, 0.6931818181818182, 0.00044152176809663, -0.0011853725682943405
0.625, 0.7159090909090909, 0.00044152176809663, -0.0011853725682943405
0.625, 0.7386363636363636, 0.00044152176809663, -0.0011853725682943405
