x,y,ux,uy,tx,ty
0.2556818181818182,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.26704545454545453,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.2784090909090909,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.2897727272727273,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.30113636363636365,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.3125,0.625,3.8703983737924116e-07,6.864652757789527e-08,0.0005512963697996735,0.0005394100671804352
0.32386363636363635,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.3352272727272727,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.34659090909090906,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.35795454545454547,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.3693181818181818,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.3806818181818182,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.3920454545454546,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.40340909090909094,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.4147727272727273,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.42613636363636365,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.4375,0.625,2.8287014637987267e-07,8.560242310741275e-08,0.0003170614989194359,1.1971028081149428e-05
0.44886363636363635,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.4602272727272727,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.47159090909090906,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.4829545454545454,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.4943181818181818,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5056818181818181,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5170454545454546,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5284090909090908,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5397727272727273,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5511363636363636,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5625,0.625,3.873444611870093e-08,9.395529993243697e-08,-8.122957439123194e-05,-0.0003006536708327688
0.5738636363636364,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.5852272727272727,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.5965909090909092,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6079545454545454,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6193181818181819,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6306818181818181,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6420454545454546,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6534090909090908,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6647727272727273,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6761363636363636,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6875,0.625,-2.534239499532043e-07,9.408342135177003e-08,-0.00047255899265559036,-0.00033204660535215134
0.6988636363636364,0.625,-4.6577087788002994e-07,8.828930682305054e-08,-0.0007452544240034505,0.00023695019063723174
0.7102272727272727,0.625,-4.6577087788002994e-07,8.828930682305054e-08,-0.0007452544240034505,0.00023695019063723174
0.7215909090909092,0.625,-4.6577087788002994e-07,8.828930682305054e-08,-0.0007452544240034505,0.00023695019063723174
0.7329545454545454,0.625,-4.6577087788002994e-07,8.828930682305054e-08,-0.0007452544240034505,0.00023695019063723174
0.7443181818181819,0.625,-4.6577087788002994e-07,8.828930682305054e-08,-0.0007452544240034505,0.00023695019063723174
