x,y,u,qn
2.55681818182e-01,6.25000000000e-01,2.23959910112e-04,-2.21590288814e-03
2.67045454545e-01,6.25000000000e-01,2.39699723988e-04,-2.04974303471e-03
2.78409090909e-01,6.25000000000e-01,2.55439537863e-04,-1.88358318128e-03
2.89772727273e-01,6.25000000000e-01,2.71179351738e-04,-1.71742332786e-03
3.01136363636e-01,6.25000000000e-01,2.86919165613e-04,-1.55126347443e-03
3.12500000000e-01,6.25000000000e-01,3.02658979488e-04,-1.38510362101e-03
3.23863636364e-01,6.25000000000e-01,2.98887363882e-04,-1.07292074931e-03
3.35227272727e-01,6.25000000000e-01,2.95115748276e-04,-7.60737877614e-04
3.46590909091e-01,6.25000000000e-01,2.91344132670e-04,-4.48555005916e-04
3.57954545455e-01,6.25000000000e-01,2.87572517064e-04,-1.36372134218e-04
3.69318181818e-01,6.25000000000e-01,2.83800901458e-04,1.75810737479e-04
3.80681818182e-01,6.25000000000e-01,2.70502090640e-04,4.84337296714e-04
3.92045454545e-01,6.25000000000e-01,2.47676084611e-04,7.89207543486e-04
4.03409090909e-01,6.25000000000e-01,2.24850078582e-04,1.09407779026e-03
4.14772727273e-01,6.25000000000e-01,2.02024072553e-04,1.39894803703e-03
4.26136363636e-01,6.25000000000e-01,1.79198066523e-04,1.70381828380e-03
4.37500000000e-01,6.25000000000e-01,1.56372060494e-04,2.00868853057e-03
4.48863636364e-01,6.25000000000e-01,1.24279538068e-04,2.15695279292e-03
4.60227272727e-01,6.25000000000e-01,9.21870156419e-05,2.30521705527e-03
4.71590909091e-01,6.25000000000e-01,6.00944932158e-05,2.45348131762e-03
4.82954545455e-01,6.25000000000e-01,2.80019707897e-05,2.60174557997e-03
4.94318181818e-01,6.25000000000e-01,-4.09055163644e-06,2.75000984232e-03
5.05681818182e-01,6.25000000000e-01,-3.36640231296e-05,2.78383715857e-03
5.17045454545e-01,6.25000000000e-01,-6.07184436899e-05,2.70322752872e-03
5.28409090909e-01,6.25000000000e-01,-8.77728642502e-05,2.62261789887e-03
5.39772727273e-01,6.25000000000e-01,-1.14827284811e-04,2.54200826901e-03
5.51136363636e-01,6.25000000000e-01,-1.41881705371e-04,2.46139863916e-03
5.62500000000e-01,6.25000000000e-01,-1.68936125931e-04,2.38078900931e-03
5.73863636364e-01,6.25000000000e-01,-1.79136301432e-04,2.11112108836e-03
5.85227272727e-01,6.25000000000e-01,-1.89336476933e-04,1.84145316741e-03
5.96590909091e-01,6.25000000000e-01,-1.99536652434e-04,1.57178524646e-03
6.07954545455e-01,6.25000000000e-01,-2.09736827935e-04,1.30211732551e-03
6.19318181818e-01,6.25000000000e-01,-2.19937003436e-04,1.03244940456e-03
6.30681818182e-01,6.25000000000e-01,-2.19926111082e-04,7.34238358407e-04
6.42045454545e-01,6.25000000000e-01,-2.09704150874e-04,4.07484187060e-04
6.53409090909e-01,6.25000000000e-01,-1.99482190665e-04,8.07300157118e-05
6.64772727273e-01,6.25000000000e-01,-1.89260230457e-04,-2.46024155636e-04
6.76136363636e-01,6.25000000000e-01,-1.79038270249e-04,-5.72778326984e-04
6.87500000000e-01,6.25000000000e-01,-1.68816310040e-04,-8.99532498332e-04
6.98863636364e-01,6.25000000000e-01,-1.44551941889e-04,-1.12421102542e-03
7.10227272727e-01,6.25000000000e-01,-1.20287573738e-04,-1.34888955251e-03
7.21590909091e-01,6.25000000000e-01,-9.60232055863e-05,-1.57356807960e-03
7.32954545455e-01,6.25000000000e-01,-7.17588374348e-05,-1.79824660669e-03
7.44318181818e-01,6.25000000000e-01,-4.74944692834e-05,-2.02292513378e-03
