x,y,u,qn
2.55681818182e-01,6.25000000000e-01,3.87996198462e-06,-1.14253966238e-04
2.67045454545e-01,6.25000000000e-01,2.63675921259e-06,9.48454770401e-05
2.78409090909e-01,6.25000000000e-01,1.39355644057e-06,3.03944920318e-04
2.89772727273e-01,6.25000000000e-01,2.60073776945e-06,4.55868360928e-04
3.01136363636e-01,6.25000000000e-01,4.62471379864e-06,5.88733133982e-04
3.12500000000e-01,6.25000000000e-01,6.64868982783e-06,7.21597907036e-04
3.23863636364e-01,6.25000000000e-01,1.07486779360e-05,7.10566783437e-04
3.35227272727e-01,6.25000000000e-01,1.48486660441e-05,6.99535659838e-04
3.46590909091e-01,6.25000000000e-01,1.89055638258e-05,6.54041800035e-04
3.57954545455e-01,6.25000000000e-01,2.28331906277e-05,5.05159731622e-04
3.69318181818e-01,6.25000000000e-01,2.67608174296e-05,3.56277663208e-04
3.80681818182e-01,6.25000000000e-01,2.95253030720e-05,1.76512511862e-04
3.92045454545e-01,6.25000000000e-01,3.11266475550e-05,-3.41357224171e-05
4.03409090909e-01,6.25000000000e-01,3.27279920380e-05,-2.44783956696e-04
4.14772727273e-01,6.25000000000e-01,3.18608025255e-05,-4.21392602821e-04
4.26136363636e-01,6.25000000000e-01,3.01707683478e-05,-5.86654719560e-04
4.37500000000e-01,6.25000000000e-01,2.84807341702e-05,-7.51916836300e-04
4.48863636364e-01,6.25000000000e-01,2.42084794185e-05,-7.88027765048e-04
4.60227272727e-01,6.25000000000e-01,1.99362246668e-05,-8.24138693796e-04
4.71590909091e-01,6.25000000000e-01,1.55229115996e-05,-8.23476420657e-04
4.82954545455e-01,6.25000000000e-01,1.06864235863e-05,-7.12494541857e-04
4.94318181818e-01,6.25000000000e-01,5.84993557286e-06,-6.01512663058e-04
5.05681818182e-01,6.25000000000e-01,1.88049348759e-06,-4.45458455703e-04
5.17045454545e-01,6.25000000000e-01,-1.22190266956e-06,-2.44331919793e-04
5.28409090909e-01,6.25000000000e-01,-4.32429882671e-06,-4.32053838828e-05
5.39772727273e-01,6.25000000000e-01,-5.06974339116e-06,1.48261079912e-04
5.51136363636e-01,6.25000000000e-01,-5.02953742471e-06,3.36507519668e-04
5.62500000000e-01,6.25000000000e-01,-4.98933145826e-06,5.24753959425e-04
5.73863636364e-01,6.25000000000e-01,-2.00777487062e-06,6.03159470687e-04
5.85227272727e-01,6.25000000000e-01,9.73781717018e-07,6.81564981949e-04
5.96590909091e-01,6.25000000000e-01,4.26160983303e-06,7.22084181660e-04
6.07954545455e-01,6.25000000000e-01,8.46825253414e-06,6.48944446715e-04
6.19318181818e-01,6.25000000000e-01,1.26748952353e-05,5.75804711770e-04
6.30681818182e-01,6.25000000000e-01,1.63101337571e-05,4.44392072890e-04
6.42045454545e-01,6.25000000000e-01,1.93739680997e-05,2.54706530076e-04
6.53409090909e-01,6.25000000000e-01,2.24378024423e-05,6.50209872618e-05
6.64772727273e-01,6.25000000000e-01,2.32787593301e-05,-1.41175879289e-04
6.76136363636e-01,6.25000000000e-01,2.33787570662e-05,-3.52876520420e-04
6.87500000000e-01,6.25000000000e-01,2.34787548023e-05,-5.64577161550e-04
6.98863636364e-01,6.25000000000e-01,2.02709300208e-05,-6.91512710761e-04
7.10227272727e-01,6.25000000000e-01,1.70631052392e-05,-8.18448259973e-04
7.21590909091e-01,6.25000000000e-01,1.33594384686e-05,-9.07871160726e-04
7.32954545455e-01,6.25000000000e-01,8.16824573064e-06,-8.84756116106e-04
7.44318181818e-01,6.25000000000e-01,2.97705299268e-06,-8.61641071485e-04
