x,y,u,qn
2.55681818182e-01,6.25000000000e-01,-2.10892940856e-03,2.72790023844e-03
2.67045454545e-01,6.25000000000e-01,-2.02199356043e-03,1.73949501231e-03
2.78409090909e-01,6.25000000000e-01,-1.93505771229e-03,7.51089786177e-04
2.89772727273e-01,6.25000000000e-01,-1.84812186416e-03,-2.37315439953e-04
3.01136363636e-01,6.25000000000e-01,-1.76118601602e-03,-1.22572066608e-03
3.12500000000e-01,6.25000000000e-01,-1.67425016789e-03,-2.21412589221e-03
3.23863636364e-01,6.25000000000e-01,-1.58731431975e-03,-3.20253111834e-03
3.35227272727e-01,6.25000000000e-01,-1.50037847162e-03,-4.19093634448e-03
3.46590909091e-01,6.25000000000e-01,-1.41344262348e-03,-5.17934157061e-03
3.57954545455e-01,6.25000000000e-01,-1.32650677534e-03,-6.16774679674e-03
3.69318181818e-01,6.25000000000e-01,-1.23957092721e-03,-7.15615202287e-03
3.80681818182e-01,6.25000000000e-01,-1.11799892680e-03,-7.92744385414e-03
3.92045454545e-01,6.25000000000e-01,-9.61790774110e-04,-8.48162229055e-03
4.03409090909e-01,6.25000000000e-01,-8.05582621422e-04,-9.03580072696e-03
4.14772727273e-01,6.25000000000e-01,-6.49374468735e-04,-9.58997916338e-03
4.26136363636e-01,6.25000000000e-01,-4.93166316048e-04,-1.01441575998e-02
4.37500000000e-01,6.25000000000e-01,-3.36958163361e-04,-1.06983360362e-02
4.48863636364e-01,6.25000000000e-01,-1.80750010673e-04,-1.12525144726e-02
4.60227272727e-01,6.25000000000e-01,-2.45418579862e-05,-1.18066929090e-02
4.71590909091e-01,6.25000000000e-01,1.31666294701e-04,-1.23608713454e-02
4.82954545455e-01,6.25000000000e-01,2.87874447388e-04,-1.29150497819e-02
4.94318181818e-01,6.25000000000e-01,4.44082600076e-04,-1.34692282183e-02
5.05681818182e-01,6.25000000000e-01,5.92540194587e-04,-1.36843129711e-02
5.17045454545e-01,6.25000000000e-01,7.33247230923e-04,-1.35603040403e-02
5.28409090909e-01,6.25000000000e-01,8.73954267258e-04,-1.34362951094e-02
5.39772727273e-01,6.25000000000e-01,1.01466130359e-03,-1.33122861786e-02
5.51136363636e-01,6.25000000000e-01,1.15536833993e-03,-1.31882772478e-02
5.62500000000e-01,6.25000000000e-01,1.29607537627e-03,-1.30642683170e-02
5.73863636364e-01,6.25000000000e-01,1.43678241260e-03,-1.29402593862e-02
5.85227272727e-01,6.25000000000e-01,1.57748944894e-03,-1.28162504554e-02
5.96590909091e-01,6.25000000000e-01,1.71819648527e-03,-1.26922415246e-02
6.07954545455e-01,6.25000000000e-01,1.85890352161e-03,-1.25682325938e-02
6.19318181818e-01,6.25000000000e-01,1.99961055794e-03,-1.24442236629e-02
6.30681818182e-01,6.25000000000e-01,2.09485062324e-03,-1.20184834292e-02
6.42045454545e-01,6.25000000000e-01,2.14462371749e-03,-1.12910118925e-02
6.53409090909e-01,6.25000000000e-01,2.19439681174e-03,-1.05635403559e-02
6.64772727273e-01,6.25000000000e-01,2.24416990600e-03,-9.83606881923e-03
6.76136363636e-01,6.25000000000e-01,2.29394300025e-03,-9.10859728257e-03
6.87500000000e-01,6.25000000000e-01,2.34371609450e-03,-8.38112574591e-03
6.98863636364e-01,6.25000000000e-01,2.39348918876e-03,-7.65365420925e-03
7.10227272727e-01,6.25000000000e-01,2.44326228301e-03,-6.92618267258e-03
7.21590909091e-01,6.25000000000e-01,2.49303537726e-03,-6.19871113592e-03
7.32954545455e-01,6.25000000000e-01,2.54280847152e-03,-5.47123959926e-03
7.44318181818e-01,6.25000000000e-01,2.59258156577e-03,-4.74376806260e-03
