x,y,u,qn
2.55681818182e-01,6.25000000000e-01,-2.10892950928e-03,1.58548891351e-02
2.67045454545e-01,6.25000000000e-01,-2.02199365274e-03,1.69632459052e-02
2.78409090909e-01,6.25000000000e-01,-1.93505779621e-03,1.80716026752e-02
2.89772727273e-01,6.25000000000e-01,-1.84812193967e-03,1.91799594453e-02
3.01136363636e-01,6.25000000000e-01,-1.76118608314e-03,2.02883162153e-02
3.12500000000e-01,6.25000000000e-01,-1.67425022660e-03,2.13966729854e-02
3.23863636364e-01,6.25000000000e-01,-1.58731437007e-03,2.25050297554e-02
3.35227272727e-01,6.25000000000e-01,-1.50037851353e-03,2.36133865255e-02
3.46590909091e-01,6.25000000000e-01,-1.41344265700e-03,2.47217432955e-02
3.57954545455e-01,6.25000000000e-01,-1.32650680046e-03,2.58301000656e-02
3.69318181818e-01,6.25000000000e-01,-1.23957094393e-03,2.69384568356e-02
3.80681818182e-01,6.25000000000e-01,-1.11799893833e-03,2.73686262957e-02
3.92045454545e-01,6.25000000000e-01,-9.61790783668e-04,2.71206084459e-02
4.03409090909e-01,6.25000000000e-01,-8.05582629005e-04,2.68725905962e-02
4.14772727273e-01,6.25000000000e-01,-6.49374474343e-04,2.66245727464e-02
4.26136363636e-01,6.25000000000e-01,-4.93166319680e-04,2.63765548966e-02
4.37500000000e-01,6.25000000000e-01,-3.36958165017e-04,2.61285370468e-02
4.48863636364e-01,6.25000000000e-01,-1.80750010354e-04,2.58805191970e-02
4.60227272727e-01,6.25000000000e-01,-2.45418556917e-05,2.56325013472e-02
4.71590909091e-01,6.25000000000e-01,1.31666298971e-04,2.53844834974e-02
4.82954545455e-01,6.25000000000e-01,2.87874453634e-04,2.51364656476e-02
4.94318181818e-01,6.25000000000e-01,4.44082608296e-04,2.48884477978e-02
5.05681818182e-01,6.25000000000e-01,5.92540205153e-04,2.40369673594e-02
5.17045454545e-01,6.25000000000e-01,7.33247244204e-04,2.25820243324e-02
5.28409090909e-01,6.25000000000e-01,8.73954283254e-04,2.11270813054e-02
5.39772727273e-01,6.25000000000e-01,1.01466132230e-03,1.96721382784e-02
5.51136363636e-01,6.25000000000e-01,1.15536836136e-03,1.82171952514e-02
5.62500000000e-01,6.25000000000e-01,1.29607540041e-03,1.67622522244e-02
5.73863636364e-01,6.25000000000e-01,1.43678243946e-03,1.53073091974e-02
5.85227272727e-01,6.25000000000e-01,1.57748947851e-03,1.38523661704e-02
5.96590909091e-01,6.25000000000e-01,1.71819651756e-03,1.23974231434e-02
6.07954545455e-01,6.25000000000e-01,1.85890355661e-03,1.09424801164e-02
6.19318181818e-01,6.25000000000e-01,1.99961059566e-03,9.48753708935e-03
6.30681818182e-01,6.25000000000e-01,2.09485066512e-03,7.78510926862e-03
6.42045454545e-01,6.25000000000e-01,2.14462376498e-03,5.83519665416e-03
6.53409090909e-01,6.25000000000e-01,2.19439686484e-03,3.88528403971e-03
6.64772727273e-01,6.25000000000e-01,2.24416996470e-03,1.93537142526e-03
6.76136363636e-01,6.25000000000e-01,2.29394306457e-03,-1.45411891942e-05
6.87500000000e-01,6.25000000000e-01,2.34371616443e-03,-1.96445380365e-03
6.98863636364e-01,6.25000000000e-01,2.39348926429e-03,-3.91436641810e-03
7.10227272727e-01,6.25000000000e-01,2.44326236416e-03,-5.86427903255e-03
7.21590909091e-01,6.25000000000e-01,2.49303546402e-03,-7.81419164701e-03
7.32954545455e-01,6.25000000000e-01,2.54280856388e-03,-9.76410426146e-03
7.44318181818e-01,6.25000000000e-01,2.59258166374e-03,-1.17140168759e-02
