x,y,u,qn
2.556818181818182e-01,6.250000000000000e-01,-3.693154477354545e-02,1.865612405853182e-02
2.670454545454545e-01,6.250000000000000e-01,-3.708139086563636e-02,1.946200432699545e-02
2.784090909090909e-01,6.250000000000000e-01,-3.723123695772727e-02,2.026788459545909e-02
2.897727272727273e-01,6.250000000000000e-01,-3.738108304981818e-02,2.107376486392273e-02
3.011363636363636e-01,6.250000000000000e-01,-3.753092914190909e-02,2.187964513238637e-02
3.125000000000000e-01,6.250000000000000e-01,-3.768077523400000e-02,2.268552540085000e-02
3.238636363636364e-01,6.250000000000000e-01,-3.783062132609091e-02,2.349140566931364e-02
3.352272727272727e-01,6.250000000000000e-01,-3.798046741818182e-02,2.429728593777727e-02
3.465909090909091e-01,6.250000000000000e-01,-3.813031351027273e-02,2.510316620624091e-02
3.579545454545455e-01,6.250000000000000e-01,-3.828015960236364e-02,2.590904647470455e-02
3.693181818181818e-01,6.250000000000000e-01,-3.843000569445455e-02,2.671492674316818e-02
3.806818181818182e-01,6.250000000000000e-01,-3.829290444939091e-02,2.695797734561364e-02
3.920454545454546e-01,6.250000000000000e-01,-3.786885586717273e-02,2.663819828204091e-02
4.034090909090909e-01,6.250000000000000e-01,-3.744480728495454e-02,2.631841921846818e-02
4.147727272727273e-01,6.250000000000000e-01,-3.702075870273636e-02,2.599864015489545e-02
4.261363636363636e-01,6.250000000000000e-01,-3.659671012051818e-02,2.567886109132273e-02
4.375000000000000e-01,6.250000000000000e-01,-3.617266153830000e-02,2.535908202775000e-02
4.488636363636364e-01,6.250000000000000e-01,-3.574861295608182e-02,2.503930296417727e-02
4.602272727272727e-01,6.250000000000000e-01,-3.532456437386364e-02,2.471952390060454e-02
4.715909090909091e-01,6.250000000000000e-01,-3.490051579164545e-02,2.439974483703182e-02
4.829545454545454e-01,6.250000000000000e-01,-3.447646720942727e-02,2.407996577345909e-02
4.943181818181818e-01,6.250000000000000e-01,-3.405241862720909e-02,2.376018670988636e-02
5.056818181818181e-01,6.250000000000000e-01,-3.344878969514545e-02,2.326384439130910e-02
5.170454545454546e-01,6.250000000000000e-01,-3.266558041323636e-02,2.259093881772727e-02
5.284090909090908e-01,6.250000000000000e-01,-3.188237113132728e-02,2.191803324414546e-02
5.397727272727273e-01,6.250000000000000e-01,-3.109916184941818e-02,2.124512767056363e-02
5.511363636363636e-01,6.250000000000000e-01,-3.031595256750909e-02,2.057222209698182e-02
5.625000000000000e-01,6.250000000000000e-01,-2.953274328560000e-02,1.989931652340000e-02
5.738636363636364e-01,6.250000000000000e-01,-2.874953400369091e-02,1.922641094981818e-02
5.852272727272727e-01,6.250000000000000e-01,-2.796632472178182e-02,1.855350537623636e-02
5.965909090909092e-01,6.250000000000000e-01,-2.718311543987272e-02,1.788059980265454e-02
6.079545454545454e-01,6.250000000000000e-01,-2.639990615796364e-02,1.720769422907273e-02
6.193181818181819e-01,6.250000000000000e-01,-2.561669687605454e-02,1.653478865549090e-02
6.306818181818181e-01,6.250000000000000e-01,-2.476637441985001e-02,1.580054623504682e-02
6.420454545454546e-01,6.250000000000000e-01,-2.384893878935000e-02,1.500496696774045e-02
6.534090909090908e-01,6.250000000000000e-01,-2.293150315885001e-02,1.420938770043410e-02
6.647727272727273e-01,6.250000000000000e-01,-2.201406752835000e-02,1.341380843312772e-02
6.761363636363636e-01,6.250000000000000e-01,-2.109663189785000e-02,1.261822916582136e-02
6.875000000000000e-01,6.250000000000000e-01,-2.017919626735000e-02,1.182264989851500e-02
6.988636363636364e-01,6.250000000000000e-01,-1.926176063685000e-02,1.102707063120864e-02
7.102272727272727e-01,6.250000000000000e-01,-1.834432500635000e-02,1.023149136390227e-02
7.215909090909092e-01,6.250000000000000e-01,-1.742688937584999e-02,9.435912096595903e-03
7.329545454545454e-01,6.250000000000000e-01,-1.650945374535000e-02,8.640332829289547e-03
7.443181818181819e-01,6.250000000000000e-01,-1.559201811484999e-02,7.844753561983176e-03
