x,y,u,qn
2.556818181818182e-01,6.250000000000000e-01,-3.510778864774546e-02,2.969593597491818e-02
2.670454545454545e-01,6.250000000000000e-01,-3.559016366883636e-02,3.001013726935454e-02
2.784090909090909e-01,6.250000000000000e-01,-3.607253868992727e-02,3.032433856379091e-02
2.897727272727273e-01,6.250000000000000e-01,-3.641043332958182e-02,3.049879607209091e-02
3.011363636363636e-01,6.250000000000000e-01,-3.670016784209091e-02,3.062667231834545e-02
3.125000000000000e-01,6.250000000000000e-01,-3.698990235460000e-02,3.075454856460000e-02
3.238636363636364e-01,6.250000000000000e-01,-3.710105732870909e-02,3.071373596943636e-02
3.352272727272727e-01,6.250000000000000e-01,-3.721221230281818e-02,3.067292337427273e-02
3.465909090909091e-01,6.250000000000000e-01,-3.728226610627273e-02,3.059415503720909e-02
3.579545454545455e-01,6.250000000000000e-01,-3.722901639776364e-02,3.040151947444546e-02
3.693181818181818e-01,6.250000000000000e-01,-3.717576668925455e-02,3.020888391168182e-02
3.806818181818182e-01,6.250000000000000e-01,-3.704743775963636e-02,2.994857434233636e-02
3.920454545454546e-01,6.250000000000000e-01,-3.684402960890909e-02,2.962059076640909e-02
4.034090909090909e-01,6.250000000000000e-01,-3.664062145818182e-02,2.929260719048182e-02
4.147727272727273e-01,6.250000000000000e-01,-3.633531420271818e-02,2.887531111869091e-02
4.261363636363636e-01,6.250000000000000e-01,-3.599604057900909e-02,2.842824421494546e-02
4.375000000000000e-01,6.250000000000000e-01,-3.565676695530000e-02,2.798117731120000e-02
4.488636363636364e-01,6.250000000000000e-01,-3.519595261755454e-02,2.743117360640000e-02
4.602272727272727e-01,6.250000000000000e-01,-3.473513827980909e-02,2.688116990160000e-02
4.715909090909091e-01,6.250000000000000e-01,-3.424752555520909e-02,2.630945122710000e-02
4.829545454545454e-01,6.250000000000000e-01,-3.367951767004546e-02,2.567258764350000e-02
4.943181818181818e-01,6.250000000000000e-01,-3.311150978488182e-02,2.503572405990000e-02
5.056818181818181e-01,6.250000000000000e-01,-3.249708688900910e-02,2.436344698833637e-02
5.170454545454546e-01,6.250000000000000e-01,-3.183624898242727e-02,2.365575642880909e-02
5.284090909090908e-01,6.250000000000000e-01,-3.117541107584546e-02,2.294806586928182e-02
5.397727272727273e-01,6.250000000000000e-01,-3.045573263342727e-02,2.219925895708182e-02
5.511363636363636e-01,6.250000000000000e-01,-2.971644067906364e-02,2.143674659399091e-02
5.625000000000000e-01,6.250000000000000e-01,-2.897714872470000e-02,2.067423423090000e-02
5.738636363636364e-01,6.250000000000000e-01,-2.817378861291818e-02,1.987288300897273e-02
5.852272727272727e-01,6.250000000000000e-01,-2.737042850113636e-02,1.907153178704546e-02
5.965909090909092e-01,6.250000000000000e-01,-2.655464994007272e-02,1.826446231687272e-02
6.079545454545454e-01,6.250000000000000e-01,-2.570161603116364e-02,1.744023810196364e-02
6.193181818181819e-01,6.250000000000000e-01,-2.484858212225454e-02,1.661601388705454e-02
6.306818181818181e-01,6.250000000000000e-01,-2.397791242794546e-02,1.578832598181818e-02
6.420454545454546e-01,6.250000000000000e-01,-2.308960694823636e-02,1.495717438625454e-02
6.534090909090908e-01,6.250000000000000e-01,-2.220130146852728e-02,1.412602279069091e-02
6.647727272727273e-01,6.250000000000000e-01,-2.129735012980909e-02,1.330161447602727e-02
6.761363636363636e-01,6.250000000000000e-01,-2.038818350475454e-02,1.247945392166364e-02
6.875000000000000e-01,6.250000000000000e-01,-1.947901687970000e-02,1.165729336730000e-02
6.988636363636364e-01,6.250000000000000e-01,-1.856340928740909e-02,1.086000099298000e-02
7.102272727272727e-01,6.250000000000000e-01,-1.764780169511818e-02,1.006270861866000e-02
7.215909090909092e-01,6.250000000000000e-01,-1.673419218949999e-02,9.275581948594539e-03
7.329545454545454e-01,6.250000000000000e-01,-1.582657694390000e-02,8.518952391292731e-03
7.443181818181819e-01,6.250000000000000e-01,-1.491896169830000e-02,7.762322833990905e-03
