x,y,T,ux,uy
6.34943181818e-01,1.13636363636e-02,1.56113400706e-03,-3.98744516411e-05,-1.07334057194e-04
6.54829545455e-01,1.13636363636e-02,1.53621581942e-03,-4.13380508424e-05,-8.11939449295e-05
6.74715909091e-01,1.13636363636e-02,1.50365148972e-03,-4.59538269815e-05,-6.09202434335e-05
6.94602272727e-01,1.13636363636e-02,1.48456046865e-03,-4.89259845037e-05,-5.51515122144e-05
7.14488636364e-01,1.13636363636e-02,1.47310585600e-03,-5.07092790171e-05,-5.16902734829e-05
7.34375000000e-01,1.13636363636e-02,1.47310585600e-03,-5.07092790171e-05,-5.16902734829e-05
7.54261363636e-01,1.13636363636e-02,1.42778616624e-03,-5.17535505434e-05,-4.00252543369e-05
7.74147727273e-01,1.13636363636e-02,1.40627816136e-03,-5.16637828091e-05,-3.59400491876e-05
7.94034090909e-01,1.13636363636e-02,1.40627816136e-03,-5.16637828091e-05,-3.59400491876e-05
8.13920454545e-01,1.13636363636e-02,1.36980392806e-03,-4.92738652327e-05,-2.94476820715e-05
8.33806818182e-01,1.13636363636e-02,1.36498206181e-03,-4.87735719159e-05,-2.85192057054e-05
8.53693181818e-01,1.13636363636e-02,1.33122899807e-03,-4.52715186978e-05,-2.20198711430e-05
8.73579545455e-01,1.13636363636e-02,1.29561246462e-03,-4.22368528029e-05,-1.73902899096e-05
8.93465909091e-01,1.13636363636e-02,1.29052438841e-03,-4.18033291036e-05,-1.67289211620e-05
9.13352272727e-01,1.13636363636e-02,1.24766605669e-03,-3.69162416564e-05,-1.08843354752e-05
9.33238636364e-01,1.13636363636e-02,1.21952014716e-03,-3.44735917084e-05,-8.81991646443e-06
9.53125000000e-01,1.13636363636e-02,1.15540416609e-03,-2.85225333716e-05,-4.32022535007e-06
9.73011363636e-01,1.13636363636e-02,1.15540416609e-03,-2.85225333716e-05,-4.32022535007e-06
9.92897727273e-01,1.13636363636e-02,1.13686330477e-03,-2.72840939028e-05,-3.65597428946e-06
1.01278409091e+00,1.13636363636e-02,1.05428748701e-03,-2.16243172322e-05,-2.72208478697e-07
1.03267045455e+00,1.13636363636e-02,1.04754695944e-03,-2.13375319590e-05,-1.36937107094e-07
1.05255681818e+00,1.13636363636e-02,1.00036326639e-03,-1.93300350469e-05,8.09962494124e-07
1.07244318182e+00,1.13636363636e-02,1.00036326639e-03,-1.93300350469e-05,8.09962494124e-07
1.09232954545e+00,1.13636363636e-02,9.51195743302e-04,-1.76531209585e-05,9.97548124680e-07
1.11221590909e+00,1.13636363636e-02,8.85696013309e-04,-1.44590651872e-05,3.01134561948e-06
1.13210227273e+00,1.13636363636e-02,8.85696013309e-04,-1.44590651872e-05,3.01134561948e-06
1.15198863636e+00,1.13636363636e-02,8.47710385295e-04,-1.37209317878e-05,3.30140663156e-06
1.17187500000e+00,1.13636363636e-02,7.61824157295e-04,-1.21121200270e-05,4.80109052495e-06
1.19176136364e+00,1.13636363636e-02,7.37288238068e-04,-1.23595566025e-05,4.41360982633e-06
1.21164772727e+00,1.13636363636e-02,6.96395039356e-04,-1.27719508949e-05,3.76780866196e-06
1.23153409091e+00,1.13636363636e-02,6.28615466160e-04,-1.26835857650e-05,1.76779630586e-06
1.25142045455e+00,1.13636363636e-02,6.28615466160e-04,-1.26835857650e-05,1.76779630586e-06
1.27130681818e+00,1.13636363636e-02,6.19847222253e-04,-1.27788357776e-05,1.69683313541e-06
1.29119318182e+00,1.13636363636e-02,5.58469514905e-04,-1.34455858656e-05,1.20009094224e-06
1.31107954545e+00,1.13636363636e-02,4.95007584078e-04,-1.46736988103e-05,-5.59072365325e-07
1.33096590909e+00,1.13636363636e-02,4.85941593960e-04,-1.48491435167e-05,-8.10381409262e-07
1.35085227273e+00,1.13636363636e-02,3.62681180139e-04,-1.51397633493e-05,-3.75101363900e-06
