x,y,T,ux,uy
6.34943181818e-01,1.13636363636e-02,1.57254483386e-03,-7.72171009355e-05,-5.88927348190e-05
6.54829545455e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
6.74715909091e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
6.94602272727e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
7.14488636364e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
7.34375000000e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
7.54261363636e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
7.74147727273e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
7.94034090909e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
8.13920454545e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
8.33806818182e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
8.53693181818e-01,1.13636363636e-02,1.55460684344e-03,-7.61565605757e-05,-5.51973843349e-05
8.73579545455e-01,1.13636363636e-02,1.40713107691e-03,-6.01186959101e-05,-4.37429226818e-05
8.93465909091e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
9.13352272727e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
9.33238636364e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
9.53125000000e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
9.73011363636e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
9.92897727273e-01,1.13636363636e-02,1.18413531476e-03,-3.29447767017e-05,-1.75880117279e-05
1.01278409091e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.03267045455e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.05255681818e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.07244318182e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.09232954545e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.11221590909e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.13210227273e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.15198863636e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.17187500000e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.19176136364e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.21164772727e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.23153409091e+00,1.13636363636e-02,9.45562758164e-04,-1.52736390726e-05,-5.05984101125e-06
1.25142045455e+00,1.13636363636e-02,6.29449665846e-04,-7.78864892257e-06,-8.99130690514e-07
