x,y,T,ux,uy
7.10227272727e-03,1.13636363636e-02,2.41219889436e-04,-4.38152001083e-06,-8.78941269447e-06
2.13068181818e-02,1.13636363636e-02,3.85951823098e-04,-7.01043201733e-06,-1.40630603111e-05
3.55113636364e-02,1.13636363636e-02,3.85951823098e-04,-7.01043201733e-06,-1.40630603111e-05
4.97159090909e-02,1.13636363636e-02,3.85951823098e-04,-7.01043201733e-06,-1.40630603111e-05
6.39204545455e-02,1.13636363636e-02,4.29295321199e-04,-7.75037664865e-06,-1.54498597513e-05
7.81250000000e-02,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
9.23295454545e-02,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.06534090909e-01,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.20738636364e-01,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.34943181818e-01,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.49147727273e-01,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.63352272727e-01,1.13636363636e-02,7.32699807904e-04,-1.29299890679e-05,-2.51574558320e-05
1.77556818182e-01,1.13636363636e-02,7.70631749500e-04,-1.37260327892e-05,-2.65777107014e-05
1.91761363636e-01,1.13636363636e-02,1.03615534067e-03,-1.92983388380e-05,-3.65194947869e-05
2.05965909091e-01,1.13636363636e-02,1.03615534067e-03,-1.92983388380e-05,-3.65194947869e-05
2.20170454545e-01,1.13636363636e-02,1.03615534067e-03,-1.92983388380e-05,-3.65194947869e-05
2.34375000000e-01,1.13636363636e-02,1.03615534067e-03,-1.92983388380e-05,-3.65194947869e-05
2.48579545455e-01,1.13636363636e-02,1.26022602058e-03,-2.54577307397e-05,-4.71738609614e-05
2.62784090909e-01,1.13636363636e-02,1.49687238572e-03,-3.38724652582e-05,-6.19249086707e-05
2.76988636364e-01,1.13636363636e-02,1.49687238572e-03,-3.38724652582e-05,-6.19249086707e-05
2.91193181818e-01,1.13636363636e-02,1.49687238572e-03,-3.38724652582e-05,-6.19249086707e-05
3.05397727273e-01,1.13636363636e-02,1.49687238572e-03,-3.38724652582e-05,-6.19249086707e-05
3.19602272727e-01,1.13636363636e-02,1.59008939104e-03,-3.86166748024e-05,-7.08495960100e-05
3.33806818182e-01,1.13636363636e-02,1.64601959423e-03,-4.14632005289e-05,-7.62044084136e-05
3.48011363636e-01,1.13636363636e-02,1.64601959423e-03,-4.14632005289e-05,-7.62044084136e-05
3.62215909091e-01,1.13636363636e-02,1.64601959423e-03,-4.14632005289e-05,-7.62044084136e-05
3.76420454545e-01,1.13636363636e-02,1.65722816680e-03,-4.23204015466e-05,-7.80841370341e-05
3.90625000000e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.04829545455e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.19034090909e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.33238636364e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.47443181818e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.61647727273e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.75852272727e-01,1.13636363636e-02,1.73568817476e-03,-4.83208086704e-05,-9.12422373776e-05
4.90056818182e-01,1.13636363636e-02,1.73898120459e-03,-4.89237351012e-05,-9.30784536680e-05
5.04261363636e-01,1.13636363636e-02,1.76203241339e-03,-5.31442201169e-05,-1.05931967700e-04
5.18465909091e-01,1.13636363636e-02,1.76203241339e-03,-5.31442201169e-05,-1.05931967700e-04
5.32670454545e-01,1.13636363636e-02,1.76203241339e-03,-5.31442201169e-05,-1.05931967700e-04
