x,y,T,ux,uy
7.10227272727e-03,1.13636363636e-02,4.70038326532e-04,-9.72028877511e-06,-1.45230158183e-05
2.13068181818e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
3.55113636364e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
4.97159090909e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
6.39204545455e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
7.81250000000e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
9.23295454545e-02,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.06534090909e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.20738636364e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.34943181818e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.49147727273e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.63352272727e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.77556818182e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
1.91761363636e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
2.05965909091e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
2.20170454545e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
2.34375000000e-01,1.13636363636e-02,7.52061322452e-04,-1.55524620402e-05,-2.32368253093e-05
2.48579545455e-01,1.13636363636e-02,1.26100036925e-03,-2.88299087244e-05,-4.10101693181e-05
2.62784090909e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
2.76988636364e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
2.91193181818e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.05397727273e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.19602272727e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.33806818182e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.48011363636e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.62215909091e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.76420454545e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
3.90625000000e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.04829545455e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.19034090909e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.33238636364e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.47443181818e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.61647727273e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.75852272727e-01,1.13636363636e-02,1.70760441018e-03,-4.70847098536e-05,-6.71322121275e-05
4.90056818182e-01,1.13636363636e-02,1.72387469595e-03,-4.91529056117e-05,-7.04695735067e-05
5.04261363636e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.18465909091e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.32670454545e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.46875000000e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.61079545455e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.75284090909e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
5.89488636364e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
6.03693181818e-01,1.13636363636e-02,1.83776669635e-03,-6.36302759185e-05,-9.38311031609e-05
6.17897727273e-01,1.13636363636e-02,1.78539572571e-03,-7.15092440720e-05,-9.04294974030e-05
7.10227272727e-03,3.40909090909e-02,4.70038326532e-04,-9.72028877511e-06,-1.45230158183e-05
2.13068181818e-02,3.40909090909e-02,1.41011497960e-03,-2.91608663253e-05,-4.35690474549e-05
3.55113636364e-02,3.40909090909e-02,2.25618396736e-03,-4.66573861205e-05,-6.97104759278e-05
4.97159090909e-02,3.40909090909e-02,2.25618396736e-03,-4.66573861205e-05,-6.97104759278e-05
6.39204545455e-02,3.40909090909e-02,2.25618396736e-03,-4.66573861205e-05,-6.97104759278e-05
