x,y,T,ux,uy
7.54261363636e-01,3.40909090909e-02,4.45750790497e-03,-1.64503980069e-04,-1.11508626339e-04
7.74147727273e-01,3.40909090909e-02,4.45750790497e-03,-1.64503980069e-04,-1.11508626339e-04
7.94034090909e-01,3.40909090909e-02,4.35587269948e-03,-1.61285942963e-04,-9.72600583917e-05
8.13920454545e-01,3.40909090909e-02,4.22549056593e-03,-1.57020574536e-04,-7.98363603705e-05
8.33806818182e-01,3.40909090909e-02,4.08174136906e-03,-1.50549303239e-04,-7.16536213789e-05
8.53693181818e-01,3.40909090909e-02,3.98933117108e-03,-1.46389200262e-04,-6.63932891700e-05
8.73579545455e-01,3.40909090909e-02,3.98933117108e-03,-1.46389200262e-04,-6.63932891700e-05
8.93465909091e-01,3.40909090909e-02,3.84174416478e-03,-1.33069616317e-04,-5.35999766664e-05
9.13352272727e-01,3.40909090909e-02,3.71686285175e-03,-1.21799199132e-04,-4.27748660865e-05
9.33238636364e-01,3.40909090909e-02,3.71686285175e-03,-1.21799199132e-04,-4.27748660865e-05
9.53125000000e-01,3.40909090909e-02,3.71686285175e-03,-1.21799199132e-04,-4.27748660865e-05
9.73011363636e-01,3.40909090909e-02,3.65450260958e-03,-1.15801338386e-04,-3.89578784309e-05
9.92897727273e-01,3.40909090909e-02,3.47989393150e-03,-9.90073282958e-05,-2.82703129955e-05
1.01278409091e+00,3.40909090909e-02,3.41753368933e-03,-9.30094675495e-05,-2.44533253400e-05
1.03267045455e+00,3.40909090909e-02,3.37668485110e-03,-8.97190189760e-05,-2.22486840811e-05
1.05255681818e+00,3.40909090909e-02,3.18605693933e-03,-7.43635923001e-05,-1.19603582066e-05
1.07244318182e+00,3.40909090909e-02,2.98727486121e-03,-6.18638529164e-05,-5.83735295091e-06
1.09232954545e+00,3.40909090909e-02,2.78033861673e-03,-5.22198008249e-05,-3.87966831393e-06
1.11221590909e+00,3.40909090909e-02,2.73599513577e-03,-5.01532182339e-05,-3.46016446315e-06
1.13210227273e+00,3.40909090909e-02,2.65617452964e-03,-4.66041717931e-05,-3.26889679217e-06
1.15198863636e+00,3.40909090909e-02,2.43267683247e-03,-3.66668417590e-05,-2.73334731344e-06
1.17187500000e+00,3.40909090909e-02,2.35285622633e-03,-3.31177953182e-05,-2.54207964246e-06
1.19176136364e+00,3.40909090909e-02,2.35285622633e-03,-3.31177953182e-05,-2.54207964246e-06
1.21164772727e+00,3.40909090909e-02,2.35285622633e-03,-3.31177953182e-05,-2.54207964246e-06
1.23153409091e+00,3.40909090909e-02,2.16406056715e-03,-3.01769126368e-05,-2.93853024270e-07
1.25142045455e+00,3.40909090909e-02,1.92256181935e-03,-2.66418195588e-05,2.22911344828e-06
1.27130681818e+00,3.40909090909e-02,1.66528934750e-03,-2.58087571962e-05,3.52712744864e-07
1.29119318182e+00,3.40909090909e-02,1.49989990131e-03,-2.52732171060e-05,-8.53544850191e-07
1.31107954545e+00,3.40909090909e-02,1.49989990131e-03,-2.52732171060e-05,-8.53544850191e-07
1.33096590909e+00,3.40909090909e-02,1.49989990131e-03,-2.52732171060e-05,-8.53544850191e-07
1.35085227273e+00,3.40909090909e-02,1.36268875507e-03,-2.63534870128e-05,-3.50649432778e-06
1.37073863636e+00,3.40909090909e-02,1.08826646260e-03,-2.85140268264e-05,-8.81239328295e-06
1.39062500000e+00,3.40909090909e-02,1.02946168564e-03,-2.89769996437e-05,-9.94937163049e-06
1.41051136364e+00,3.40909090909e-02,9.25294658178e-04,-2.81770097086e-05,-1.05109585220e-05
1.43039772727e+00,3.40909090909e-02,6.33626981273e-04,-2.59370378904e-05,-1.20834018182e-05
1.45028409091e+00,3.40909090909e-02,3.30912471129e-04,-1.57106549721e-05,-7.90311794359e-06
1.47017045455e+00,3.40909090909e-02,2.20608314086e-05,-1.04737699814e-06,-5.26874529573e-07
1.49005681818e+00,3.40909090909e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.34943181818e-01,5.68181818182e-02,8.01886492085e-03,-2.83456695653e-04,-4.59208643620e-04
6.54829545455e-01,5.68181818182e-02,7.91011750058e-03,-2.81233274009e-04,-3.87694737901e-04
6.74715909091e-01,5.68181818182e-02,7.80137008032e-03,-2.79009852365e-04,-3.16180832182e-04
6.94602272727e-01,5.68181818182e-02,7.75419791908e-03,-2.78114711379e-04,-2.88020340543e-04
7.14488636364e-01,5.68181818182e-02,7.63752476307e-03,-2.76699845797e-04,-2.51342986192e-04
7.34375000000e-01,5.68181818182e-02,7.52085160706e-03,-2.75284980215e-04,-2.14665631841e-04
7.54261363636e-01,5.68181818182e-02,7.42917984162e-03,-2.74173300115e-04,-1.85847710565e-04
7.74147727273e-01,5.68181818182e-02,7.30906550785e-03,-2.70370165353e-04,-1.69008493900e-04
7.94034090909e-01,5.68181818182e-02,7.17971160995e-03,-2.66274481763e-04,-1.50873952876e-04
8.13920454545e-01,5.68181818182e-02,7.04932947641e-03,-2.62009113337e-04,-1.33450254855e-04
8.33806818182e-01,5.68181818182e-02,6.90558027954e-03,-2.55537842040e-04,-1.25267515864e-04
8.53693181818e-01,5.68181818182e-02,6.76183108267e-03,-2.49066570742e-04,-1.17084776872e-04
8.73579545455e-01,5.68181818182e-02,6.64888528513e-03,-2.43982000437e-04,-1.10655481950e-04
