x,y,T,ux,uy,qn,tx,ty
6.25000000000e-01,5.85227272727e-01,7.40524559115e-02,-4.30165043225e-04,1.58557533803e-03,-1.00603177701e-01,-2.75110730978e+00,-4.72064061175e+00
6.25000000000e-01,5.96590909091e-01,7.42685756283e-02,-3.02571020801e-04,1.67064072283e-03,-1.00775436762e-01,-3.11316831253e+00,-4.83436964606e+00
6.25000000000e-01,6.07954545455e-01,7.42911412251e-02,-1.62752051097e-04,1.75186797307e-03,-1.00688629194e-01,-3.60290324055e+00,-5.04404995308e+00
6.25000000000e-01,6.19318181818e-01,7.43137068219e-02,-2.29330813931e-05,1.83309522330e-03,-1.00601821625e-01,-4.09263816857e+00,-5.25373026010e+00
6.25000000000e-01,6.30681818182e-01,7.41973856387e-02,1.22163390079e-04,1.90544936877e-03,-1.00330318052e-01,-4.65365825702e+00,-5.39745765712e+00
6.25000000000e-01,6.42045454545e-01,7.39421776755e-02,2.72537363319e-04,1.96893040948e-03,-9.98741184747e-02,-5.28596350591e+00,-5.47523214415e+00
6.25000000000e-01,6.53409090909e-01,7.36869697123e-02,4.22911336559e-04,2.03241145019e-03,-9.94179188972e-02,-5.91826875480e+00,-5.55300663117e+00
6.25000000000e-01,6.64772727273e-01,7.32086568371e-02,5.62038038805e-04,2.07568774241e-03,-9.86666930983e-02,-6.40441473867e+00,-5.43042975504e+00
6.25000000000e-01,6.76136363636e-01,7.26559756579e-02,6.97415650720e-04,2.11222911846e-03,-9.78171252257e-02,-6.84184096755e+00,-5.24106909118e+00
6.25000000000e-01,6.87500000000e-01,7.21032944787e-02,8.32793262635e-04,2.14877049451e-03,-9.69675573530e-02,-7.27926719642e+00,-5.05170842733e+00
6.25000000000e-01,6.98863636364e-01,7.12334428692e-02,9.57719628866e-04,2.17090403298e-03,-9.57006367817e-02,-7.62554768083e+00,-4.94453104100e+00
6.25000000000e-01,7.10227272727e-01,7.03635912597e-02,1.08264599510e-03,2.19303757144e-03,-9.44337162104e-02,-7.97182816523e+00,-4.83735365466e+00
6.25000000000e-01,7.21590909091e-01,6.94095236218e-02,1.20265753925e-03,2.20767336227e-03,-9.30564587244e-02,-8.29338858209e+00,-4.67836594490e+00
6.25000000000e-01,7.32954545455e-01,6.82028078984e-02,1.30792461715e-03,2.19981591019e-03,-9.13481904946e-02,-8.54078879629e+00,-4.36394726486e+00
6.25000000000e-01,7.44318181818e-01,6.69960921750e-02,1.41319169506e-03,2.19195845811e-03,-8.96399222648e-02,-8.78818901048e+00,-4.04952858482e+00
