x,y,u,qn
2.556818181818182e-01,6.250000000000000e-01,-3.497300659070000e-02,-3.059289500582273e-02
2.670454545454545e-01,6.250000000000000e-01,-3.518982669390000e-02,-3.064622266866818e-02
2.784090909090909e-01,6.250000000000000e-01,-3.540664679710000e-02,-3.069955033151364e-02
2.897727272727273e-01,6.250000000000000e-01,-3.562346690029999e-02,-3.075287799435909e-02
3.011363636363636e-01,6.250000000000000e-01,-3.584028700350000e-02,-3.080620565720454e-02
3.125000000000000e-01,6.250000000000000e-01,-3.605710710670000e-02,-3.085953332005000e-02
3.238636363636364e-01,6.250000000000000e-01,-3.627392720990000e-02,-3.091286098289546e-02
3.352272727272727e-01,6.250000000000000e-01,-3.649074731309999e-02,-3.096618864574091e-02
3.465909090909091e-01,6.250000000000000e-01,-3.670756741630000e-02,-3.101951630858637e-02
3.579545454545455e-01,6.250000000000000e-01,-3.692438751949999e-02,-3.107284397143182e-02
3.693181818181818e-01,6.250000000000000e-01,-3.714120762270000e-02,-3.112617163427727e-02
3.806818181818182e-01,6.250000000000000e-01,-3.705578881657727e-02,-3.092091912035000e-02
3.920454545454546e-01,6.250000000000000e-01,-3.666813110113182e-02,-3.045708642965000e-02
4.034090909090909e-01,6.250000000000000e-01,-3.628047338568636e-02,-2.999325373895000e-02
4.147727272727273e-01,6.250000000000000e-01,-3.589281567024091e-02,-2.952942104825000e-02
4.261363636363636e-01,6.250000000000000e-01,-3.550515795479545e-02,-2.906558835755000e-02
4.375000000000000e-01,6.250000000000000e-01,-3.511750023934999e-02,-2.860175566685000e-02
4.488636363636364e-01,6.250000000000000e-01,-3.472984252390454e-02,-2.813792297615000e-02
4.602272727272727e-01,6.250000000000000e-01,-3.434218480845909e-02,-2.767409028545000e-02
4.715909090909091e-01,6.250000000000000e-01,-3.395452709301364e-02,-2.721025759475000e-02
4.829545454545454e-01,6.250000000000000e-01,-3.356686937756818e-02,-2.674642490405000e-02
4.943181818181818e-01,6.250000000000000e-01,-3.317921166212272e-02,-2.628259221335000e-02
5.056818181818181e-01,6.250000000000000e-01,-3.260434117587273e-02,-2.566921313341819e-02
5.170454545454546e-01,6.250000000000000e-01,-3.184225791881817e-02,-2.490628766425454e-02
5.284090909090908e-01,6.250000000000000e-01,-3.108017466176364e-02,-2.414336219509091e-02
5.397727272727273e-01,6.250000000000000e-01,-3.031809140470909e-02,-2.338043672592727e-02
5.511363636363636e-01,6.250000000000000e-01,-2.955600814765454e-02,-2.261751125676363e-02
5.625000000000000e-01,6.250000000000000e-01,-2.879392489060000e-02,-2.185458578760000e-02
5.738636363636364e-01,6.250000000000000e-01,-2.803184163354545e-02,-2.109166031843637e-02
5.852272727272727e-01,6.250000000000000e-01,-2.726975837649091e-02,-2.032873484927273e-02
5.965909090909092e-01,6.250000000000000e-01,-2.650767511943636e-02,-1.956580938010909e-02
6.079545454545454e-01,6.250000000000000e-01,-2.574559186238182e-02,-1.880288391094546e-02
6.193181818181819e-01,6.250000000000000e-01,-2.498350860532727e-02,-1.803995844178181e-02
6.306818181818181e-01,6.250000000000000e-01,-2.414907670714546e-02,-1.725814808958091e-02
6.420454545454546e-01,6.250000000000000e-01,-2.324229616783636e-02,-1.645745285434272e-02
6.534090909090908e-01,6.250000000000000e-01,-2.233551562852728e-02,-1.565675761910455e-02
6.647727272727273e-01,6.250000000000000e-01,-2.142873508921818e-02,-1.485606238386636e-02
6.761363636363636e-01,6.250000000000000e-01,-2.052195454990909e-02,-1.405536714862818e-02
6.875000000000000e-01,6.250000000000000e-01,-1.961517401060000e-02,-1.325467191339000e-02
6.988636363636364e-01,6.250000000000000e-01,-1.870839347129091e-02,-1.245397667815182e-02
7.102272727272727e-01,6.250000000000000e-01,-1.780161293198182e-02,-1.165328144291364e-02
7.215909090909092e-01,6.250000000000000e-01,-1.689483239267272e-02,-1.085258620767545e-02
7.329545454545454e-01,6.250000000000000e-01,-1.598805185336364e-02,-1.005189097243728e-02
7.443181818181819e-01,6.250000000000000e-01,-1.508127131405454e-02,-9.251195737199087e-03
