x,y,u,qn
2.556818181818182e-01,6.250000000000000e-01,-3.497150575657273e-02,2.992098499917273e-02
2.670454545454545e-01,6.250000000000000e-01,-3.546073568991819e-02,3.022094426971818e-02
2.784090909090909e-01,6.250000000000000e-01,-3.594996562326364e-02,3.052090354026364e-02
2.897727272727273e-01,6.250000000000000e-01,-3.629371075785455e-02,3.068435025081818e-02
3.011363636363636e-01,6.250000000000000e-01,-3.658896095952727e-02,3.080229277470909e-02
3.125000000000000e-01,6.250000000000000e-01,-3.688421116120000e-02,3.092023529860000e-02
3.238636363636364e-01,6.250000000000000e-01,-3.699989175094545e-02,3.087207918507273e-02
3.352272727272727e-01,6.250000000000000e-01,-3.711557234069091e-02,3.082392307154546e-02
3.465909090909091e-01,6.250000000000000e-01,-3.718996318348182e-02,3.073822354161818e-02
3.579545454545455e-01,6.250000000000000e-01,-3.714048478540909e-02,3.053989376249091e-02
3.693181818181818e-01,6.250000000000000e-01,-3.709100638733637e-02,3.034156398336364e-02
3.806818181818182e-01,6.250000000000000e-01,-3.696615399690000e-02,3.007611213158182e-02
3.920454545454546e-01,6.250000000000000e-01,-3.676592761410000e-02,2.974353820714545e-02
4.034090909090909e-01,6.250000000000000e-01,-3.656570123130000e-02,2.941096428270909e-02
4.147727272727273e-01,6.250000000000000e-01,-3.626322236607273e-02,2.898965835349090e-02
4.261363636363636e-01,6.250000000000000e-01,-3.592665934003637e-02,2.853877508934545e-02
4.375000000000000e-01,6.250000000000000e-01,-3.559009631400000e-02,2.808789182520000e-02
4.488636363636364e-01,6.250000000000000e-01,-3.513160828280000e-02,2.753463769461818e-02
4.602272727272727e-01,6.250000000000000e-01,-3.467312025160000e-02,2.698138356403636e-02
4.715909090909091e-01,6.250000000000000e-01,-3.418775394816363e-02,2.640652230010000e-02
4.829545454545454e-01,6.250000000000000e-01,-3.362175282801818e-02,2.576683963610001e-02
4.943181818181818e-01,6.250000000000000e-01,-3.305575170787272e-02,2.512715697210000e-02
5.056818181818181e-01,6.250000000000000e-01,-3.244320012301818e-02,2.445223234295455e-02
5.170454545454546e-01,6.250000000000000e-01,-3.178409807345454e-02,2.374206574866364e-02
5.284090909090908e-01,6.250000000000000e-01,-3.112499602389091e-02,2.303189915437273e-02
5.397727272727273e-01,6.250000000000000e-01,-3.040687756520909e-02,2.228083004380909e-02
5.511363636363636e-01,6.250000000000000e-01,-2.966908697015454e-02,2.151612676115455e-02
5.625000000000000e-01,6.250000000000000e-01,-2.893129637510000e-02,2.075142347850000e-02
5.738636363636364e-01,6.250000000000000e-01,-2.812922980451818e-02,1.994813209071818e-02
5.852272727272727e-01,6.250000000000000e-01,-2.732716323393636e-02,1.914484070293637e-02
5.965909090909092e-01,6.250000000000000e-01,-2.651263085019090e-02,1.833588971446363e-02
6.079545454545454e-01,6.250000000000000e-01,-2.566070102695455e-02,1.750995992391818e-02
6.193181818181819e-01,6.250000000000000e-01,-2.480877120371818e-02,1.668403013337272e-02
6.306818181818181e-01,6.250000000000000e-01,-2.393911617326364e-02,1.585475655219091e-02
6.420454545454546e-01,6.250000000000000e-01,-2.305173593559091e-02,1.502213918037272e-02
6.534090909090908e-01,6.250000000000000e-01,-2.216435569791819e-02,1.418952180855455e-02
6.647727272727273e-01,6.250000000000000e-01,-2.126119731345454e-02,1.336385102392727e-02
6.761363636363636e-01,6.250000000000000e-01,-2.035277954672727e-02,1.254049576836364e-02
6.875000000000000e-01,6.250000000000000e-01,-1.944436178000000e-02,1.171714051280000e-02
6.988636363636364e-01,6.250000000000000e-01,-1.852931938283636e-02,1.091899878264727e-02
7.102272727272727e-01,6.250000000000000e-01,-1.761427698567273e-02,1.012085705249455e-02
7.215909090909092e-01,6.250000000000000e-01,-1.670118162464545e-02,9.333005661320903e-03
7.329545454545454e-01,6.250000000000000e-01,-1.579392737202728e-02,8.576025287084548e-03
7.443181818181819e-01,6.250000000000000e-01,-1.488667311940909e-02,7.819044912848178e-03
