x,y,u,qn
2.556818181818182e-01,6.250000000000000e-01,-3.497150497102727e-02,-3.001036948816364e-02
2.670454545454545e-01,6.250000000000000e-01,-3.546073491568182e-02,-3.030767627489091e-02
2.784090909090909e-01,6.250000000000000e-01,-3.594996486033636e-02,-3.060498306161818e-02
2.897727272727273e-01,6.250000000000000e-01,-3.629371000544546e-02,-3.076577689652727e-02
3.011363636363636e-01,6.250000000000000e-01,-3.658896021737273e-02,-3.088106641416364e-02
3.125000000000000e-01,6.250000000000000e-01,-3.688421042930000e-02,-3.099635593180000e-02
3.238636363636364e-01,6.250000000000000e-01,-3.699989102879091e-02,-3.094554541260000e-02
3.352272727272727e-01,6.250000000000000e-01,-3.711557162828182e-02,-3.089473489340000e-02
3.465909090909091e-01,6.250000000000000e-01,-3.718996248070908e-02,-3.080638083209091e-02
3.579545454545455e-01,6.250000000000000e-01,-3.714048409194545e-02,-3.060539614445455e-02
3.693181818181818e-01,6.250000000000000e-01,-3.709100570318182e-02,-3.040441145681818e-02
3.806818181818182e-01,6.250000000000000e-01,-3.696615332196364e-02,-3.013630418150909e-02
3.920454545454546e-01,6.250000000000000e-01,-3.676592694829091e-02,-2.980107431852727e-02
4.034090909090909e-01,6.250000000000000e-01,-3.656570057461818e-02,-2.946584445554545e-02
4.147727272727273e-01,6.250000000000000e-01,-3.626322171835454e-02,-2.904188225344545e-02
4.261363636363636e-01,6.250000000000000e-01,-3.592665870122727e-02,-2.858834260497273e-02
4.375000000000000e-01,6.250000000000000e-01,-3.559009568410000e-02,-2.813480295650000e-02
4.488636363636364e-01,6.250000000000000e-01,-3.513160766166364e-02,-2.757889169497273e-02
4.602272727272727e-01,6.250000000000000e-01,-3.467311963922727e-02,-2.702298043344546e-02
4.715909090909091e-01,6.250000000000000e-01,-3.418775334452727e-02,-2.644546198297273e-02
4.829545454545454e-01,6.250000000000000e-01,-3.362175223303637e-02,-2.580312196566364e-02
4.943181818181818e-01,6.250000000000000e-01,-3.305575112154546e-02,-2.516078194835454e-02
5.056818181818181e-01,6.250000000000000e-01,-3.244319954527273e-02,-2.448319970602728e-02
5.170454545454546e-01,6.250000000000000e-01,-3.178409750421818e-02,-2.377037523868181e-02
5.284090909090908e-01,6.250000000000000e-01,-3.112499546316364e-02,-2.305755077133637e-02
5.397727272727273e-01,6.250000000000000e-01,-3.040687701290909e-02,-2.230382367527273e-02
5.511363636363636e-01,6.250000000000000e-01,-2.966908642625454e-02,-2.153646236963636e-02
5.625000000000000e-01,6.250000000000000e-01,-2.893129583960000e-02,-2.076910106400000e-02
5.738636363636364e-01,6.250000000000000e-01,-2.812922927730909e-02,-1.996315154803636e-02
5.852272727272727e-01,6.250000000000000e-01,-2.732716271501818e-02,-1.915720203207273e-02
5.965909090909092e-01,6.250000000000000e-01,-2.651263033955454e-02,-1.834559282001818e-02
6.079545454545454e-01,6.250000000000000e-01,-2.566070052457273e-02,-1.751700451969091e-02
6.193181818181819e-01,6.250000000000000e-01,-2.480877070959091e-02,-1.668841621936363e-02
6.306818181818181e-01,6.250000000000000e-01,-2.393911568733637e-02,-1.585648444289091e-02
6.420454545454546e-01,6.250000000000000e-01,-2.305173545780909e-02,-1.502120919027273e-02
6.534090909090908e-01,6.250000000000000e-01,-2.216435522828182e-02,-1.418593393765455e-02
6.647727272727273e-01,6.250000000000000e-01,-2.126119685193636e-02,-1.335760462180000e-02
6.761363636363636e-01,6.250000000000000e-01,-2.035277909331818e-02,-1.253159061820000e-02
6.875000000000000e-01,6.250000000000000e-01,-1.944436133470000e-02,-1.170557661460000e-02
6.988636363636364e-01,6.250000000000000e-01,-1.852931894557273e-02,-1.090477738069818e-02
7.102272727272727e-01,6.250000000000000e-01,-1.761427655644546e-02,-1.010397814679637e-02
7.215909090909092e-01,6.250000000000000e-01,-1.670118120341818e-02,-9.313469149059993e-03
7.329545454545454e-01,6.250000000000000e-01,-1.579392695869091e-02,-8.553830859820004e-03
7.443181818181819e-01,6.250000000000000e-01,-1.488667271396363e-02,-7.794192570579996e-03
