x,y,u,qn
6.250000000000000e-01,2.556818181818182e-01,-1.275225847492309e-03,-2.176246140351591e-03
6.250000000000000e-01,2.670454545454545e-01,-1.281419024433674e-03,-2.420641864300667e-01
6.250000000000000e-01,2.784090909090909e-01,-1.287612201375040e-03,-3.809888433086616e-01
6.250000000000000e-01,2.897727272727273e-01,-1.293805378316405e-03,-4.277564997051130e-01
6.250000000000000e-01,3.011363636363636e-01,-1.299998555257770e-03,-3.921595889609300e-01
6.250000000000000e-01,3.125000000000000e-01,-1.306191732199135e-03,-2.846246811651886e-01
6.250000000000000e-01,3.238636363636364e-01,-1.312384909140500e-03,-1.160965816748573e-01
6.250000000000000e-01,3.352272727272727e-01,-1.318578086081865e-03,0.000000000000000e+00
6.250000000000000e-01,3.465909090909091e-01,-1.324771263023231e-03,0.000000000000000e+00
6.250000000000000e-01,3.579545454545455e-01,-1.330964439964596e-03,0.000000000000000e+00
6.250000000000000e-01,3.693181818181818e-01,-1.337157616905961e-03,0.000000000000000e+00
6.250000000000000e-01,3.806818181818182e-01,-1.336696919748931e-03,0.000000000000000e+00
6.250000000000000e-01,3.920454545454546e-01,-1.329582348493504e-03,0.000000000000000e+00
6.250000000000000e-01,4.034090909090909e-01,-1.322467777238078e-03,0.000000000000000e+00
6.250000000000000e-01,4.147727272727273e-01,-1.315353205982652e-03,0.000000000000000e+00
6.250000000000000e-01,4.261363636363636e-01,-1.308238634727225e-03,0.000000000000000e+00
6.250000000000000e-01,4.375000000000000e-01,-1.301124063471799e-03,0.000000000000000e+00
6.250000000000000e-01,4.488636363636364e-01,-1.294009492216373e-03,0.000000000000000e+00
6.250000000000000e-01,4.602272727272727e-01,-1.286894920960947e-03,0.000000000000000e+00
6.250000000000000e-01,4.715909090909091e-01,-1.279780349705521e-03,0.000000000000000e+00
6.250000000000000e-01,4.829545454545454e-01,-1.272665778450094e-03,0.000000000000000e+00
6.250000000000000e-01,4.943181818181818e-01,-1.265551207194668e-03,0.000000000000000e+00
6.250000000000000e-01,5.056818181818181e-01,-1.254223016229532e-03,0.000000000000000e+00
6.250000000000000e-01,5.170454545454546e-01,-1.238681205554685e-03,0.000000000000000e+00
6.250000000000000e-01,5.284090909090908e-01,-1.223139394879838e-03,0.000000000000000e+00
6.250000000000000e-01,5.397727272727273e-01,-1.207597584204991e-03,0.000000000000000e+00
6.250000000000000e-01,5.511363636363636e-01,-1.192055773530144e-03,0.000000000000000e+00
6.250000000000000e-01,5.625000000000000e-01,-1.176513962855297e-03,0.000000000000000e+00
6.250000000000000e-01,5.738636363636364e-01,-1.160972152180450e-03,0.000000000000000e+00
6.250000000000000e-01,5.852272727272727e-01,-1.145430341505603e-03,0.000000000000000e+00
6.250000000000000e-01,5.965909090909092e-01,-1.129888530830756e-03,0.000000000000000e+00
6.250000000000000e-01,6.079545454545454e-01,-1.114346720155909e-03,0.000000000000000e+00
6.250000000000000e-01,6.193181818181819e-01,-1.098804909481062e-03,0.000000000000000e+00
6.250000000000000e-01,6.306818181818181e-01,-1.079926972417602e-03,0.000000000000000e+00
6.250000000000000e-01,6.420454545454546e-01,-1.057712908965529e-03,0.000000000000000e+00
6.250000000000000e-01,6.534090909090908e-01,-1.035498845513455e-03,0.000000000000000e+00
6.250000000000000e-01,6.647727272727273e-01,-1.013284782061382e-03,0.000000000000000e+00
6.250000000000000e-01,6.761363636363636e-01,-9.910707186093085e-04,0.000000000000000e+00
6.250000000000000e-01,6.875000000000000e-01,-9.688566551572352e-04,0.000000000000000e+00
6.250000000000000e-01,6.988636363636364e-01,-9.466425917051619e-04,0.000000000000000e+00
6.250000000000000e-01,7.102272727272727e-01,-9.244285282530885e-04,0.000000000000000e+00
6.250000000000000e-01,7.215909090909092e-01,-9.022144648010151e-04,0.000000000000000e+00
6.250000000000000e-01,7.329545454545454e-01,-8.800004013489419e-04,0.000000000000000e+00
6.250000000000000e-01,7.443181818181819e-01,-8.577863378968684e-04,0.000000000000000e+00
