x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,1.004972683378527e-05,1.000000000000000e+00
6.250000000000000e-01,2.840909090909091e-01,3.166187003671958e-05,5.000000000000000e-01
6.250000000000000e-01,3.068181818181818e-01,5.578172076007620e-05,2.500000000000000e-01
6.250000000000000e-01,3.295454545454545e-01,8.180557350218401e-05,1.250000000000000e-01
6.250000000000000e-01,3.522727272727273e-01,8.180557350218401e-05,6.250000000000000e-02
6.250000000000000e-01,3.750000000000000e-01,1.091298613821978e-04,3.125000000000000e-02
6.250000000000000e-01,3.977272727272727e-01,1.371511261009655e-04,1.562500000000000e-02
6.250000000000000e-01,4.204545454545455e-01,1.371511261009655e-04,7.812500000000000e-03
6.250000000000000e-01,4.431818181818182e-01,1.652659983839750e-04,3.906250000000000e-03
6.250000000000000e-01,4.659090909090909e-01,1.928711853832210e-04,1.953125000000000e-03
6.250000000000000e-01,4.886363636363636e-01,2.193634629371522e-04,9.765625000000000e-04
6.250000000000000e-01,5.113636363636364e-01,2.193634629371522e-04,4.882812500000000e-04
6.250000000000000e-01,5.340909090909091e-01,2.441396714321641e-04,2.441406250000000e-04
6.250000000000000e-01,5.568181818181818e-01,2.665967145472869e-04,1.220703125000000e-04
6.250000000000000e-01,5.795454545454546e-01,2.861315605457995e-04,6.103515625000000e-05
6.250000000000000e-01,6.022727272727273e-01,2.861315605457995e-04,3.051757812500000e-05
6.250000000000000e-01,6.250000000000000e-01,3.021412460967222e-04,1.525878906250000e-05
6.250000000000000e-01,6.477272727272727e-01,3.140228829377341e-04,7.629394531250000e-06
6.250000000000000e-01,6.704545454545454e-01,3.140228829377341e-04,3.814697265625000e-06
6.250000000000000e-01,6.931818181818182e-01,3.211736681057364e-04,1.907348632812500e-06
6.250000000000000e-01,7.159090909090909e-01,3.229908990709522e-04,0.000000000000000e+00
6.250000000000000e-01,7.386363636363636e-01,3.188719960996432e-04,0.000000000000000e+00
