x,y,u,qn
6.25000000000e-01,2.55681818182e-01,-3.07263391808e-03,-6.91664962789e-01
6.25000000000e-01,2.67045454545e-01,-3.13773875333e-03,-7.08343947808e-01
6.25000000000e-01,2.78409090909e-01,-3.20284358858e-03,-7.25022932827e-01
6.25000000000e-01,2.89772727273e-01,-3.26794842383e-03,-7.39494365276e-01
6.25000000000e-01,3.01136363636e-01,-3.33305325908e-03,-7.53229946869e-01
6.25000000000e-01,3.12500000000e-01,-3.39815809433e-03,-7.66965528461e-01
6.25000000000e-01,3.23863636364e-01,-3.43881331067e-03,-7.77838449980e-01
6.25000000000e-01,3.35227272727e-01,-3.47946852701e-03,-7.88711371498e-01
6.25000000000e-01,3.46590909091e-01,-3.52012374336e-03,-7.98888813734e-01
6.25000000000e-01,3.57954545455e-01,-3.56077895970e-03,-8.06979818123e-01
6.25000000000e-01,3.69318181818e-01,-3.60143417604e-03,-8.15070822512e-01
6.25000000000e-01,3.80681818182e-01,-3.63043190961e-03,-8.21811239890e-01
6.25000000000e-01,3.92045454545e-01,-3.64777216041e-03,-8.27201070255e-01
6.25000000000e-01,4.03409090909e-01,-3.66511241121e-03,-8.32590900621e-01
6.25000000000e-01,4.14772727273e-01,-3.68245266200e-03,-8.36015407770e-01
6.25000000000e-01,4.26136363636e-01,-3.69979291280e-03,-8.38784807178e-01
6.25000000000e-01,4.37500000000e-01,-3.71713316360e-03,-8.41554206587e-01
6.25000000000e-01,4.48863636364e-01,-3.71245444300e-03,-8.41783918238e-01
6.25000000000e-01,4.60227272727e-01,-3.70777572240e-03,-8.42013629889e-01
6.25000000000e-01,4.71590909091e-01,-3.70309700181e-03,-8.41628605390e-01
6.25000000000e-01,4.82954545455e-01,-3.69841828121e-03,-8.39399372442e-01
6.25000000000e-01,4.94318181818e-01,-3.69373956061e-03,-8.37170139493e-01
6.25000000000e-01,5.05681818182e-01,-3.67873736130e-03,-8.33751805884e-01
6.25000000000e-01,5.17045454545e-01,-3.65341168327e-03,-8.29144371615e-01
6.25000000000e-01,5.28409090909e-01,-3.62808600525e-03,-8.24536937346e-01
6.25000000000e-01,5.39772727273e-01,-3.60276032722e-03,-8.18206409517e-01
6.25000000000e-01,5.51136363636e-01,-3.57743464920e-03,-8.11301517169e-01
6.25000000000e-01,5.62500000000e-01,-3.55210897117e-03,-8.04396624821e-01
6.25000000000e-01,5.73863636364e-01,-3.50756046275e-03,-7.95275017751e-01
6.25000000000e-01,5.85227272727e-01,-3.46301195434e-03,-7.86153410682e-01
6.25000000000e-01,5.96590909091e-01,-3.41846344592e-03,-7.76497810765e-01
6.25000000000e-01,6.07954545455e-01,-3.37391493750e-03,-7.65240232307e-01
6.25000000000e-01,6.19318181818e-01,-3.32936642909e-03,-7.53982653848e-01
6.25000000000e-01,6.30681818182e-01,-3.27594840087e-03,-7.41697461423e-01
6.25000000000e-01,6.42045454545e-01,-3.21366085285e-03,-7.28384655031e-01
6.25000000000e-01,6.53409090909e-01,-3.15137330483e-03,-7.15071848640e-01
6.25000000000e-01,6.64772727273e-01,-3.08908575682e-03,-7.00278178882e-01
6.25000000000e-01,6.76136363636e-01,-3.02679820880e-03,-6.84990888003e-01
6.25000000000e-01,6.87500000000e-01,-2.96451066078e-03,-6.69703597123e-01
6.25000000000e-01,6.98863636364e-01,-2.88608030443e-03,-6.52522565347e-01
6.25000000000e-01,7.10227272727e-01,-2.80764994808e-03,-6.35341533571e-01
6.25000000000e-01,7.21590909091e-01,-2.72921959173e-03,-6.17707252409e-01
6.25000000000e-01,7.32954545455e-01,-2.65078923538e-03,-5.98713223091e-01
6.25000000000e-01,7.44318181818e-01,-2.57235887903e-03,-5.79719193773e-01
