x,y,u,qn
6.25000000000e-01,2.55681818182e-01,-3.16800649558e-03,-6.91664962789e-01
6.25000000000e-01,2.67045454545e-01,-3.21503934084e-03,-7.08343947808e-01
6.25000000000e-01,2.78409090909e-01,-3.26207218610e-03,-7.25022932827e-01
6.25000000000e-01,2.89772727273e-01,-3.30910503137e-03,-7.39494365276e-01
6.25000000000e-01,3.01136363636e-01,-3.35613787663e-03,-7.53229946869e-01
6.25000000000e-01,3.12500000000e-01,-3.40317072189e-03,-7.66965528461e-01
6.25000000000e-01,3.23863636364e-01,-3.45020356715e-03,-7.77838449980e-01
6.25000000000e-01,3.35227272727e-01,-3.49723641241e-03,-7.88711371498e-01
6.25000000000e-01,3.46590909091e-01,-3.54426925768e-03,-7.98888813734e-01
6.25000000000e-01,3.57954545455e-01,-3.59130210294e-03,-8.06979818123e-01
6.25000000000e-01,3.69318181818e-01,-3.63833494820e-03,-8.15070822512e-01
6.25000000000e-01,3.80681818182e-01,-3.66424559027e-03,-8.21811239890e-01
6.25000000000e-01,3.92045454545e-01,-3.66903402915e-03,-8.27201070255e-01
6.25000000000e-01,4.03409090909e-01,-3.67382246803e-03,-8.32590900621e-01
6.25000000000e-01,4.14772727273e-01,-3.67861090692e-03,-8.36015407770e-01
6.25000000000e-01,4.26136363636e-01,-3.68339934580e-03,-8.38784807178e-01
6.25000000000e-01,4.37500000000e-01,-3.68818778468e-03,-8.41554206587e-01
6.25000000000e-01,4.48863636364e-01,-3.69297622356e-03,-8.41783918238e-01
6.25000000000e-01,4.60227272727e-01,-3.69776466244e-03,-8.42013629889e-01
6.25000000000e-01,4.71590909091e-01,-3.70255310133e-03,-8.41628605390e-01
6.25000000000e-01,4.82954545455e-01,-3.70734154021e-03,-8.39399372442e-01
6.25000000000e-01,4.94318181818e-01,-3.71212997909e-03,-8.37170139493e-01
6.25000000000e-01,5.05681818182e-01,-3.69753029926e-03,-8.33751805884e-01
6.25000000000e-01,5.17045454545e-01,-3.66354250072e-03,-8.29144371615e-01
6.25000000000e-01,5.28409090909e-01,-3.62955470219e-03,-8.24536937346e-01
6.25000000000e-01,5.39772727273e-01,-3.59556690365e-03,-8.18206409517e-01
6.25000000000e-01,5.51136363636e-01,-3.56157910511e-03,-8.11301517169e-01
6.25000000000e-01,5.62500000000e-01,-3.52759130657e-03,-8.04396624821e-01
6.25000000000e-01,5.73863636364e-01,-3.49360350804e-03,-7.95275017751e-01
6.25000000000e-01,5.85227272727e-01,-3.45961570950e-03,-7.86153410682e-01
6.25000000000e-01,5.96590909091e-01,-3.42562791096e-03,-7.76497810765e-01
6.25000000000e-01,6.07954545455e-01,-3.39164011243e-03,-7.65240232307e-01
6.25000000000e-01,6.19318181818e-01,-3.35765231389e-03,-7.53982653848e-01
6.25000000000e-01,6.30681818182e-01,-3.30753027807e-03,-7.41697461423e-01
6.25000000000e-01,6.42045454545e-01,-3.24127400498e-03,-7.28384655031e-01
6.25000000000e-01,6.53409090909e-01,-3.17501773188e-03,-7.15071848640e-01
6.25000000000e-01,6.64772727273e-01,-3.10876145878e-03,-7.00278178882e-01
6.25000000000e-01,6.76136363636e-01,-3.04250518569e-03,-6.84990888003e-01
6.25000000000e-01,6.87500000000e-01,-2.97624891259e-03,-6.69703597123e-01
6.25000000000e-01,6.98863636364e-01,-2.90999263949e-03,-6.52522565347e-01
6.25000000000e-01,7.10227272727e-01,-2.84373636640e-03,-6.35341533571e-01
6.25000000000e-01,7.21590909091e-01,-2.77748009330e-03,-6.17707252409e-01
6.25000000000e-01,7.32954545455e-01,-2.71122382020e-03,-5.98713223091e-01
6.25000000000e-01,7.44318181818e-01,-2.64496754711e-03,-5.79719193773e-01
