x,y,ux,uy
1.136363636363636e-02,1.136363636363636e-02,-4.065229628222845e-06,4.065229628219731e-06
1.136363636363636e-02,3.409090909090909e-02,-8.358022519663575e-06,2.201312796821077e-05
1.136363636363636e-02,5.681818181818182e-02,-1.170203317695718e-05,6.583311261445527e-05
1.136363636363636e-02,7.954545454545454e-02,-1.627984697963096e-05,1.187963852930472e-04
1.136363636363636e-02,1.022727272727273e-01,-1.860934082533104e-05,1.885248210097125e-04
1.136363636363636e-02,1.250000000000000e-01,-2.174372373622731e-05,2.675639929279355e-04
1.136363636363636e-02,1.477272727272727e-01,-2.365309040478838e-05,3.564040785463370e-04
1.136363636363636e-02,1.704545454545454e-01,-2.480611987754708e-05,4.522878875079700e-04
1.136363636363636e-02,1.931818181818182e-01,-2.567582799087854e-05,5.518520684936418e-04
1.136363636363636e-02,2.159090909090909e-01,-2.618085750305044e-05,6.535729947766157e-04
1.136363636363636e-02,2.386363636363636e-01,-2.594308488578554e-05,7.560107585370496e-04
1.136363636363636e-02,2.613636363636364e-01,-2.540937385692921e-05,8.573488562192018e-04
1.136363636363636e-02,2.840909090909091e-01,-2.457772264221167e-05,9.561046509834269e-04
1.136363636363636e-02,3.068181818181818e-01,-2.316941003881876e-05,1.049889843152998e-03
1.136363636363636e-02,3.295454545454545e-01,-2.144442657362492e-05,1.137338595421909e-03
1.136363636363636e-02,3.522727272727273e-01,-1.958920480829130e-05,1.218444093452951e-03
1.136363636363636e-02,3.750000000000000e-01,-1.736937846190865e-05,1.291850208286544e-03
1.136363636363636e-02,3.977272727272727e-01,-1.465606220666882e-05,1.354603246213316e-03
1.136363636363636e-02,4.204545454545455e-01,-1.207508718741209e-05,1.406949044993073e-03
1.136363636363636e-02,4.431818181818182e-01,-9.375425768200196e-06,1.449806247150443e-03
1.136363636363636e-02,4.659090909090909e-01,-6.224502102587085e-06,1.481099115333302e-03
1.136363636363636e-02,4.886363636363636e-01,-3.002692278040585e-06,1.498596704304402e-03
1.136363636363636e-02,5.113636363636364e-01,-1.478757191479873e-08,1.504449523157768e-03
1.136363636363636e-02,5.340909090909091e-01,3.086406139492305e-06,1.499398133309610e-03
1.136363636363636e-02,5.568181818181818e-01,6.473908324592901e-06,1.480911966917490e-03
1.136363636363636e-02,5.795454545454546e-01,9.515951312555145e-06,1.448684357794301e-03
1.136363636363636e-02,6.022727272727273e-01,1.234326344572466e-05,1.405777233263320e-03
1.136363636363636e-02,6.250000000000000e-01,1.528728114234387e-05,1.352409166906000e-03
1.136363636363636e-02,6.477272727272727e-01,1.809916070138475e-05,1.286778786947460e-03
1.136363636363636e-02,6.704545454545454e-01,2.035729328240412e-05,1.210531607512593e-03
1.136363636363636e-02,6.931818181818182e-01,2.241361452644408e-05,1.126508249453506e-03
1.136363636363636e-02,7.159090909090909e-01,2.443001988960025e-05,1.034946793450971e-03
1.136363636363636e-02,7.386363636363636e-01,2.582751959825262e-05,9.358372910286700e-04
1.136363636363636e-02,7.613636363636364e-01,2.677458179286882e-05,8.319479938490116e-04
1.136363636363636e-02,7.840909090909091e-01,2.743174270607150e-05,7.252697611965132e-04
1.136363636363636e-02,8.068181818181818e-01,2.752571582358435e-05,6.173957424277493e-04
1.136363636363636e-02,8.295454545454546e-01,2.686725484198237e-05,5.103002465522514e-04
1.136363636363636e-02,8.522727272727273e-01,2.580476405093161e-05,4.061216595494503e-04
1.136363636363636e-02,8.750000000000000e-01,2.417404791140929e-05,3.071215010852299e-04
1.136363636363636e-02,8.977272727272727e-01,2.140820466309964e-05,2.175666754772695e-04
1.136363636363636e-02,9.204545454545454e-01,1.820445463725159e-05,1.397491477877564e-04
1.136363636363636e-02,9.431818181818182e-01,1.419337694081707e-05,7.505895728057049e-05
