x,y,ux,uy
1.136363636363636e-02,1.136363636363636e-02,-1.274952442013122e-05,1.274952442012918e-05
1.136363636363636e-02,3.409090909090909e-02,-3.824857326039362e-05,3.824857326038753e-05
1.136363636363636e-02,5.681818181818182e-02,-6.374762210065603e-05,6.374762210064587e-05
1.136363636363636e-02,7.954545454545454e-02,-8.924667094091846e-05,8.924667094090424e-05
1.136363636363636e-02,1.022727272727273e-01,-1.147457197811809e-04,1.147457197811626e-04
1.136363636363636e-02,1.250000000000000e-01,-7.412714649089319e-05,2.347962387717365e-04
1.136363636363636e-02,1.477272727272727e-01,-4.019438019102451e-05,4.132875558574108e-04
1.136363636363636e-02,1.704545454545454e-01,-3.957482223204125e-05,5.074544722196964e-04
1.136363636363636e-02,1.931818181818182e-01,-3.895526427305805e-05,6.016213885819821e-04
1.136363636363636e-02,2.159090909090909e-01,-3.833570631407481e-05,6.957883049442679e-04
1.136363636363636e-02,2.386363636363636e-01,-3.771614835509158e-05,7.899552213065532e-04
1.136363636363636e-02,2.613636363636364e-01,-3.484284414573537e-05,8.746456125056958e-04
1.136363636363636e-02,2.840909090909091e-01,-2.895705805859091e-05,9.466691560889436e-04
1.136363636363636e-02,3.068181818181818e-01,-2.307127197144642e-05,1.018692699672190e-03
1.136363636363636e-02,3.295454545454545e-01,-1.718548588430188e-05,1.090716243255436e-03
1.136363636363636e-02,3.522727272727273e-01,-1.129969979715738e-05,1.162739786838682e-03
1.136363636363636e-02,3.750000000000000e-01,-2.391339941030053e-05,1.269353351237465e-03
1.136363636363636e-02,3.977272727272727e-01,-2.138787514799893e-05,1.329623592525593e-03
1.136363636363636e-02,4.204545454545455e-01,-1.161210716066835e-05,1.370343491490047e-03
1.136363636363636e-02,4.431818181818182e-01,-1.836339173337810e-06,1.411063390454501e-03
1.136363636363636e-02,4.659090909090909e-01,7.939428813992752e-06,1.451783289418955e-03
1.136363636363636e-02,4.886363636363636e-01,1.771519680132331e-05,1.492503188383408e-03
1.136363636363636e-02,5.113636363636364e-01,-1.687104281536086e-05,1.485826602648565e-03
1.136363636363636e-02,5.340909090909091e-01,-3.470092413564532e-06,1.465769855119945e-03
1.136363636363636e-02,5.568181818181818e-01,9.930857988231811e-06,1.445713107591326e-03
1.136363636363636e-02,5.795454545454546e-01,2.333180839002821e-05,1.425656360062706e-03
1.136363636363636e-02,6.022727272727273e-01,3.673275879182453e-05,1.405599612534084e-03
1.136363636363636e-02,6.250000000000000e-01,2.566227260613073e-05,1.346908620853523e-03
1.136363636363636e-02,6.477272727272727e-01,1.975162379987500e-05,1.258598510776383e-03
1.136363636363636e-02,6.704545454545454e-01,2.815045227407992e-05,1.187016714212824e-03
1.136363636363636e-02,6.931818181818182e-01,3.654928074828492e-05,1.115434917649266e-03
1.136363636363636e-02,7.159090909090909e-01,4.494810922248977e-05,1.043853121085705e-03
1.136363636363636e-02,7.386363636363636e-01,5.334693769669465e-05,9.722713245221462e-04
1.136363636363636e-02,7.613636363636364e-01,3.540856297243946e-05,8.126410891602176e-04
1.136363636363636e-02,7.840909090909091e-01,3.454039858974718e-05,7.171367201351483e-04
1.136363636363636e-02,8.068181818181818e-01,3.367223420705494e-05,6.216323511100794e-04
1.136363636363636e-02,8.295454545454546e-01,3.280406982436265e-05,5.261279820850095e-04
1.136363636363636e-02,8.522727272727273e-01,3.193590544167040e-05,4.306236130599401e-04
1.136363636363636e-02,8.750000000000000e-01,4.273118505666639e-05,3.018157363989606e-04
1.136363636363636e-02,8.977272727272727e-01,3.148699019878511e-05,2.266077520537560e-04
1.136363636363636e-02,9.204545454545454e-01,1.690868635416653e-05,1.624304689750530e-04
