x,y,u,qn
0.625,0.26136363636363635,9.343514001455768e-07,0.005173249902631257
0.625,0.2840909090909091,1.6016514549218673e-05,0.00249821181810186
0.625,0.3068181818181818,3.1098677698291744e-05,-0.00017682626642753036
0.625,0.32954545454545453,4.61808408473648e-05,-0.002851864350956921
0.625,0.3522727272727273,6.12630039964379e-05,-0.005526902435486318
0.625,0.375,7.634516714551096e-05,-0.008201940520015709
0.625,0.3977272727272727,9.349812309410527e-05,-0.01251447480427695
0.625,0.42045454545454547,0.00011065107904269963,-0.0168270090885382
0.625,0.4431818181818182,0.00012780403499129396,-0.02113954337279944
0.625,0.4659090909090909,0.00014495699093988826,-0.025452077657060684
0.625,0.48863636363636365,0.00016210994688848262,-0.029764611941321937
0.625,0.5113636363636364,0.0001773567832901646,-0.034083147838725326
0.625,0.5340909090909091,0.00019069750014493418,-0.038407685349270866
0.625,0.5568181818181818,0.00020403821699970377,-0.0427322228598164
0.625,0.5795454545454546,0.0002173789338544734,-0.04705676037036196
0.625,0.6022727272727273,0.00023071965070924305,-0.0513812978809075
0.625,0.625,0.00024406036756401264,-0.05570583539145304
0.625,0.6477272727272727,0.0002476363983052065,-0.05839730912111219
0.625,0.6704545454545454,0.0002512124290464003,-0.061088782850771337
0.625,0.6931818181818182,0.0002547884597875941,-0.0637802565804305
0.625,0.7159090909090909,0.000258364490528788,-0.06647173031008966
0.625,0.7386363636363636,0.0002619405212699818,-0.06916320403974881
