x, y, u, qn
6.250000000000000e-01, 2.613636363636364e-01, -1.437712792273767e-03, 7.732726999211861e-03
6.250000000000000e-01, 2.840909090909091e-01, -1.607676569801123e-03, 1.370362728111029e-02
6.250000000000000e-01, 3.068181818181818e-01, -1.781677359739094e-03, 2.027835457899220e-02
6.250000000000000e-01, 3.295454545454545e-01, -1.956781796903879e-03, 2.730000504771213e-02
6.250000000000000e-01, 3.522727272727273e-01, -2.131529286450655e-03, 2.730000504771213e-02
6.250000000000000e-01, 3.750000000000000e-01, -2.305068725952524e-03, 3.461132400120177e-02
6.250000000000000e-01, 3.977272727272727e-01, -2.473081127894404e-03, 4.205482338780123e-02
6.250000000000000e-01, 4.204545454545455e-01, -2.635315646581911e-03, 4.205482338780123e-02
6.250000000000000e-01, 4.431818181818182e-01, -2.790827593283726e-03, 4.947286764154326e-02
6.250000000000000e-01, 4.659090909090909e-01, -2.936572013886328e-03, 5.670774017406757e-02
6.250000000000000e-01, 4.886363636363636e-01, -3.067613310370062e-03, 6.360169807389414e-02
6.250000000000000e-01, 5.113636363636364e-01, -3.186290820736331e-03, 6.360169807389414e-02
6.250000000000000e-01, 5.340909090909091e-01, -3.291688220178186e-03, 6.999702007918165e-02
6.250000000000000e-01, 5.568181818181818e-01, -3.375968221852089e-03, 7.573605160182052e-02
6.250000000000000e-01, 5.795454545454546e-01, -3.439573436194478e-03, 8.066125005655606e-02
6.250000000000000e-01, 6.022727272727273e-01, -3.484751551739923e-03, 8.066125005655606e-02
6.250000000000000e-01, 6.250000000000000e-01, -3.510703828919109e-03, 8.461523381958169e-02
6.250000000000000e-01, 6.477272727272727e-01, -3.503002722013674e-03, 8.744083882750156e-02
6.250000000000000e-01, 6.704545454545454e-01, -3.472694402169187e-03, 8.744083882750156e-02
6.250000000000000e-01, 6.931818181818182e-01, -3.419262393770384e-03, 8.898118834980624e-02
6.250000000000000e-01, 7.159090909090909e-01, -3.337152302998869e-03, 8.907978435911940e-02
6.250000000000000e-01, 7.386363636363636e-01, -3.220250011264743e-03, 8.758063433819750e-02
