x, y, u, qn
6.250000000000000e-01, 2.613636363636364e-01, -7.103884545955240e-04, 1.014863129761289e-02
6.250000000000000e-01, 2.840909090909091e-01, -7.807159429062489e-04, 2.123375006888684e-02
6.250000000000000e-01, 3.068181818181818e-01, -8.510434312169724e-04, 2.123375006888684e-02
6.250000000000000e-01, 3.295454545454545e-01, -9.200207798256038e-04, 2.123375006888684e-02
6.250000000000000e-01, 3.522727272727273e-01, -9.885480818668687e-04, 3.369462649977885e-02
6.250000000000000e-01, 3.750000000000000e-01, -1.057075383908135e-03, 3.369462649977885e-02
6.250000000000000e-01, 3.977272727272727e-01, -1.118677554649752e-03, 3.369462649977885e-02
6.250000000000000e-01, 4.204545454545455e-01, -1.180279725391366e-03, 4.646722223685060e-02
6.250000000000000e-01, 4.431818181818182e-01, -1.238763275052212e-03, 4.646722223685060e-02
6.250000000000000e-01, 4.659090909090909e-01, -1.287890961470748e-03, 4.646722223685060e-02
6.250000000000000e-01, 4.886363636363636e-01, -1.337018647889293e-03, 5.848211969151224e-02
6.250000000000000e-01, 5.113636363636364e-01, -1.377141866621862e-03, 5.848211969151224e-02
6.250000000000000e-01, 5.340909090909091e-01, -1.408260617668507e-03, 6.866799758888338e-02
6.250000000000000e-01, 5.568181818181818e-01, -1.439379368715122e-03, 6.866799758888338e-02
6.250000000000000e-01, 5.795454545454546e-01, -1.453167838714534e-03, 6.866799758888338e-02
6.250000000000000e-01, 6.022727272727273e-01, -1.461179548364862e-03, 7.595415929654044e-02
6.250000000000000e-01, 6.250000000000000e-01, -1.469191258015190e-03, 7.595415929654044e-02
6.250000000000000e-01, 6.477272727272727e-01, -1.449873159783576e-03, 7.595415929654044e-02
6.250000000000000e-01, 6.704545454545454e-01, -1.430555061551961e-03, 7.927295071046414e-02
6.250000000000000e-01, 6.931818181818182e-01, -1.403691624127999e-03, 7.927295071046414e-02
6.250000000000000e-01, 7.159090909090909e-01, -1.354192169126942e-03, 7.927295071046414e-02
6.250000000000000e-01, 7.386363636363636e-01, -1.304692714125920e-03, 7.756284722341575e-02
