x, y, u, qn
6.250000000000000e-01, 2.613636363636364e-01, -3.821783011931648e-04, 1.374113009814839e-01
6.250000000000000e-01, 2.840909090909091e-01, -4.054833043096342e-04, 1.374113009814839e-01
6.250000000000000e-01, 3.068181818181818e-01, -4.287883074261036e-04, 1.374113009814839e-01
6.250000000000000e-01, 3.295454545454545e-01, -4.520933105425729e-04, 2.526002283234485e-01
6.250000000000000e-01, 3.522727272727273e-01, -4.753983136590423e-04, 2.526002283234485e-01
6.250000000000000e-01, 3.750000000000000e-01, -4.987033167755116e-04, 2.526002283234485e-01
6.250000000000000e-01, 3.977272727272727e-01, -5.119455356167179e-04, 2.526002283234485e-01
6.250000000000000e-01, 4.204545454545455e-01, -5.251877544579242e-04, 2.526002283234485e-01
6.250000000000000e-01, 4.431818181818182e-01, -5.384299732991305e-04, 3.606754382071700e-01
6.250000000000000e-01, 4.659090909090909e-01, -5.516721921403369e-04, 3.606754382071700e-01
6.250000000000000e-01, 4.886363636363636e-01, -5.649144109815434e-04, 3.606754382071700e-01
6.250000000000000e-01, 5.113636363636364e-01, -5.704786994678790e-04, 3.606754382071700e-01
6.250000000000000e-01, 5.340909090909091e-01, -5.683650575993438e-04, 3.606754382071700e-01
6.250000000000000e-01, 5.568181818181818e-01, -5.662514157308090e-04, 3.606754382071700e-01
6.250000000000000e-01, 5.795454545454546e-01, -5.641377738622739e-04, 4.212072170725338e-01
6.250000000000000e-01, 6.022727272727273e-01, -5.620241319937388e-04, 4.212072170725338e-01
6.250000000000000e-01, 6.250000000000000e-01, -5.599104901252038e-04, 4.212072170725338e-01
6.250000000000000e-01, 6.477272727272727e-01, -5.389038460584729e-04, 4.212072170725338e-01
6.250000000000000e-01, 6.704545454545454e-01, -5.178972019917419e-04, 4.212072170725338e-01
6.250000000000000e-01, 6.931818181818182e-01, -4.968905579250108e-04, 3.951396824346741e-01
6.250000000000000e-01, 7.159090909090909e-01, -4.758839138582801e-04, 3.951396824346741e-01
6.250000000000000e-01, 7.386363636363636e-01, -4.548772697915489e-04, 3.951396824346741e-01
