x, y, u, qn
6.250000000000000e-01, 2.613636363636364e-01, -1.437720854787499e-03, 2.906780321847699e-01
6.250000000000000e-01, 2.840909090909091e-01, -1.607685455016538e-03, 4.674616709970034e-01
6.250000000000000e-01, 3.068181818181818e-01, -1.781687070836145e-03, 6.620555008894219e-01
6.250000000000000e-01, 3.295454545454545e-01, -1.956792326434204e-03, 8.697968225498718e-01
6.250000000000000e-01, 3.522727272727273e-01, -2.131540622670671e-03, 8.697968225498718e-01
6.250000000000000e-01, 3.750000000000000e-01, -2.305080853427570e-03, 1.085972368055310e+00
6.250000000000000e-01, 3.977272727272727e-01, -2.473094006318485e-03, 1.305834414402682e+00
6.250000000000000e-01, 4.204545454545455e-01, -2.635329240683855e-03, 1.305834414402682e+00
6.250000000000000e-01, 4.431818181818182e-01, -2.790841863709091e-03, 1.524612518796792e+00
6.250000000000000e-01, 4.659090909090909e-01, -2.936586906059907e-03, 1.737522615027315e+00
6.250000000000000e-01, 4.886363636363636e-01, -3.067628746413638e-03, 1.939774552057205e+00
6.250000000000000e-01, 5.113636363636364e-01, -3.186306737100505e-03, 1.939774552057205e+00
6.250000000000000e-01, 5.340909090909091e-01, -3.291704549438470e-03, 2.126578811941263e+00
6.250000000000000e-01, 5.568181818181818e-01, -3.375984859005020e-03, 2.293152974300183e+00
6.250000000000000e-01, 5.795454545454546e-01, -3.439590280611218e-03, 2.434728436757705e+00
6.250000000000000e-01, 6.022727272727273e-01, -3.484768514736961e-03, 2.434728436757705e+00
6.250000000000000e-01, 6.250000000000000e-01, -3.510720818595480e-03, 2.546557933998275e+00
6.250000000000000e-01, 6.477272727272727e-01, -3.503019580080800e-03, 2.623924530594601e+00
6.250000000000000e-01, 6.704545454545454e-01, -3.472711023898109e-03, 2.623924530594601e+00
6.250000000000000e-01, 6.931818181818182e-01, -3.419278672699046e-03, 2.662153035227549e+00
6.250000000000000e-01, 7.159090909090909e-01, -3.337168108253291e-03, 2.656625290478249e+00
6.250000000000000e-01, 7.386363636363636e-01, -3.220265186508623e-03, 2.602801735206545e+00
