x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,6.924460538568755e-02,-1.578295965524290e-02
6.250000000000000e-01,2.840909090909091e-01,6.924460538568755e-02,-1.578295965524290e-02
6.250000000000000e-01,3.068181818181818e-01,6.924460538568755e-02,-1.578295965524290e-02
6.250000000000000e-01,3.295454545454545e-01,8.518453033961022e-02,-2.049685666075096e-02
6.250000000000000e-01,3.522727272727273e-01,8.518453033961022e-02,-2.049685666075096e-02
6.250000000000000e-01,3.750000000000000e-01,8.518453033961022e-02,-2.049685666075096e-02
6.250000000000000e-01,3.977272727272727e-01,8.518453033961022e-02,-2.049685666075096e-02
6.250000000000000e-01,4.204545454545455e-01,8.518453033961022e-02,-2.049685666075096e-02
6.250000000000000e-01,4.431818181818182e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,4.659090909090909e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,4.886363636363636e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,5.113636363636364e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,5.340909090909091e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,5.568181818181818e-01,9.036689707409812e-02,-2.212948505078849e-02
6.250000000000000e-01,5.795454545454546e-01,8.518453033961025e-02,-2.049685666075129e-02
6.250000000000000e-01,6.022727272727273e-01,8.518453033961025e-02,-2.049685666075129e-02
6.250000000000000e-01,6.250000000000000e-01,8.518453033961025e-02,-2.049685666075129e-02
6.250000000000000e-01,6.477272727272727e-01,8.518453033961025e-02,-2.049685666075129e-02
6.250000000000000e-01,6.704545454545454e-01,8.518453033961025e-02,-2.049685666075129e-02
6.250000000000000e-01,6.931818181818182e-01,6.924460538568759e-02,-1.578295965524279e-02
6.250000000000000e-01,7.159090909090909e-01,6.924460538568759e-02,-1.578295965524279e-02
6.250000000000000e-01,7.386363636363636e-01,6.924460538568759e-02,-1.578295965524279e-02
