x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,0.000000000000000e+00,-7.089182417571017e-02
6.250000000000000e-01,2.840909090909091e-01,0.000000000000000e+00,-5.595101676156395e-02
6.250000000000000e-01,3.068181818181818e-01,0.000000000000000e+00,-3.923956794732146e-02
6.250000000000000e-01,3.295454545454545e-01,0.000000000000000e+00,-2.116205309422707e-02
6.250000000000000e-01,3.522727272727273e-01,0.000000000000000e+00,-2.116205309422707e-02
6.250000000000000e-01,3.750000000000000e-01,0.000000000000000e+00,-2.063416539720182e-03
6.250000000000000e-01,3.977272727272727e-01,0.000000000000000e+00,1.775265490331251e-02
6.250000000000000e-01,4.204545454545455e-01,0.000000000000000e+00,1.775265490331251e-02
6.250000000000000e-01,4.431818181818182e-01,0.000000000000000e+00,3.801026588563815e-02
6.250000000000000e-01,4.659090909090909e-01,0.000000000000000e+00,5.845082570771838e-02
6.250000000000000e-01,4.886363636363636e-01,0.000000000000000e+00,7.882432113543622e-02
6.250000000000000e-01,5.113636363636364e-01,0.000000000000000e+00,7.882432113543622e-02
6.250000000000000e-01,5.340909090909091e-01,0.000000000000000e+00,9.888150479067721e-02
6.250000000000000e-01,5.568181818181818e-01,0.000000000000000e+00,1.183663412248146e-01
6.250000000000000e-01,5.795454545454546e-01,0.000000000000000e+00,1.370081144137281e-01
6.250000000000000e-01,6.022727272727273e-01,0.000000000000000e+00,1.370081144137281e-01
6.250000000000000e-01,6.250000000000000e-01,0.000000000000000e+00,1.545125593748699e-01
6.250000000000000e-01,6.477272727272727e-01,0.000000000000000e+00,1.705512273622693e-01
6.250000000000000e-01,6.704545454545454e-01,0.000000000000000e+00,1.705512273622693e-01
6.250000000000000e-01,6.931818181818182e-01,0.000000000000000e+00,1.847479840253314e-01
6.250000000000000e-01,7.159090909090909e-01,0.000000000000000e+00,1.966609721969661e-01
6.250000000000000e-01,7.386363636363636e-01,0.000000000000000e+00,2.057573349986353e-01
