x,y,u,qn
6.25000000000e-02,6.25000000000e-01,-1.50689332641e-02,2.65805252955e-02
1.25000000000e-01,6.25000000000e-01,-2.43563123561e-02,-1.63566597456e-02
1.87500000000e-01,6.25000000000e-01,-3.10573896028e-02,-2.46881416699e-02
2.50000000000e-01,6.25000000000e-01,-3.53076606686e-02,-2.88389631466e-02
3.12500000000e-01,6.25000000000e-01,-3.73402879153e-02,-3.03915676420e-02
3.75000000000e-01,6.25000000000e-01,-3.74382761138e-02,-2.99300901655e-02
4.37500000000e-01,6.25000000000e-01,-3.59019326036e-02,-2.79101716247e-02
5.00000000000e-01,6.25000000000e-01,-3.30395920088e-02,-2.47174826388e-02
5.62500000000e-01,6.25000000000e-01,-2.91633941008e-02,-2.07188191532e-02
6.25000000000e-01,6.25000000000e-01,-2.45876232003e-02,-1.62714529431e-02
6.87500000000e-01,6.25000000000e-01,-1.96280207322e-02,-1.17271813185e-02
7.50000000000e-01,6.25000000000e-01,-1.46017578498e-02,-7.42825757178e-03
8.12500000000e-01,6.25000000000e-01,-9.82802366011e-03,-3.70647933246e-03
8.75000000000e-01,6.25000000000e-01,-5.63135005579e-03,-7.63437755554e-04
9.37500000000e-01,6.25000000000e-01,-2.34313288108e-03,3.90075711305e-03
