x,y,u,qn
3.12500000000e-02,6.25000000000e-01,-7.96727126907e-03,3.18696038486e-02
6.25000000000e-02,6.25000000000e-01,-1.38137658482e-02,-7.78899801056e-03
9.37500000000e-02,6.25000000000e-01,-1.90135132597e-02,-1.50629931891e-02
1.25000000000e-01,6.25000000000e-01,-2.35205487820e-02,-1.98079590087e-02
1.56250000000e-01,6.25000000000e-01,-2.73325796681e-02,-2.34188807623e-02
1.87500000000e-01,6.25000000000e-01,-3.04726270433e-02,-2.61691673195e-02
2.18750000000e-01,6.25000000000e-01,-3.29721664917e-02,-2.82135849848e-02
2.50000000000e-01,6.25000000000e-01,-3.48666014916e-02,-2.96327987060e-02
2.81250000000e-01,6.25000000000e-01,-3.61931329264e-02,-3.04881672605e-02
3.12500000000e-01,6.25000000000e-01,-3.69899029476e-02,-3.08317988435e-02
3.43750000000e-01,6.25000000000e-01,-3.72955792243e-02,-3.07118603403e-02
3.75000000000e-01,6.25000000000e-01,-3.71491426097e-02,-3.01745738234e-02
4.06250000000e-01,6.25000000000e-01,-3.65897702650e-02,-2.92651708949e-02
4.37500000000e-01,6.25000000000e-01,-3.56567678555e-02,-2.80283399406e-02
4.68750000000e-01,6.25000000000e-01,-3.43895284685e-02,-2.65084629983e-02
5.00000000000e-01,6.25000000000e-01,-3.28275068120e-02,-2.47497413227e-02
5.31250000000e-01,6.25000000000e-01,-3.10102025826e-02,-2.27962569643e-02
5.62500000000e-01,6.25000000000e-01,-2.89771497080e-02,-2.06920234329e-02
5.93750000000e-01,6.25000000000e-01,-2.67679093871e-02,-1.84809898942e-02
6.25000000000e-01,6.25000000000e-01,-2.44220661108e-02,-1.62070648051e-02
6.56250000000e-01,6.25000000000e-01,-2.19792260023e-02,-1.39141018906e-02
6.87500000000e-01,6.25000000000e-01,-1.94790177321e-02,-1.16458804119e-02
7.18750000000e-01,6.25000000000e-01,-1.69610967905e-02,-9.44608351490e-03
7.50000000000e-01,6.25000000000e-01,-1.44651547916e-02,-7.35817213376e-03
7.81250000000e-01,6.25000000000e-01,-1.20309385609e-02,-5.42523082355e-03
8.12500000000e-01,6.25000000000e-01,-9.69828875044e-03,-3.68940905779e-03
8.43750000000e-01,6.25000000000e-01,-7.50722057162e-03,-2.19099793294e-03
8.75000000000e-01,6.25000000000e-01,-5.49812980819e-03,-9.62681831510e-04
9.06250000000e-01,6.25000000000e-01,-3.71220575216e-03,-2.81743260556e-05
9.37500000000e-01,6.25000000000e-01,-2.19316196893e-03,7.18297459208e-04
9.68750000000e-01,6.25000000000e-01,-9.87958502180e-04,4.01878882576e-03
