x,y,T,ux,uy
1.46875000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,3.12500000000e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.46875000000e+00,3.12500000000e-02,2.39469455581e-04,-2.23179753034e-05,-1.34692262908e-05
1.43750000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,6.25000000000e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.43750000000e+00,3.12500000000e-02,4.72231763276e-04,-3.44172946662e-05,-1.70256801534e-05
1.46875000000e+00,6.25000000000e-02,4.96516584914e-04,-3.04604618837e-05,-1.95166078593e-05
1.40625000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,9.37500000000e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.40625000000e+00,3.12500000000e-02,6.98275613035e-04,-3.96369248267e-05,-1.48425722474e-05
1.43750000000e+00,6.25000000000e-02,9.78862793145e-04,-5.03638342606e-05,-2.21353931716e-05
1.46875000000e+00,9.37500000000e-02,7.67791016585e-04,-3.47741796667e-05,-1.95490167995e-05
1.37500000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.37500000000e+00,3.12500000000e-02,9.17619865042e-04,-4.17448712158e-05,-1.15135388376e-05
1.40625000000e+00,6.25000000000e-02,1.44708222154e-03,-6.00041280405e-05,-1.84371067115e-05
1.43750000000e+00,9.37500000000e-02,1.51336055426e-03,-5.91556022679e-05,-2.10405860685e-05
1.46875000000e+00,1.25000000000e-01,1.04997254905e-03,-3.52293942809e-05,-1.90563414939e-05
1.34375000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,1.56250000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.34375000000e+00,3.12500000000e-02,1.13029554595e-03,-4.14501458683e-05,-8.31820195667e-06
1.37500000000e+00,6.25000000000e-02,1.90123994886e-03,-6.46840785133e-05,-1.39348896569e-05
1.40625000000e+00,9.37500000000e-02,2.23682391760e-03,-7.22412786842e-05,-1.73184290290e-05
1.43750000000e+00,1.25000000000e-01,2.06921399319e-03,-5.83980609802e-05,-1.84970124136e-05
1.46875000000e+00,1.56250000000e-01,1.33975314580e-03,-3.04858999170e-05,-1.60401742658e-05
1.31250000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,1.87500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.31250000000e+00,3.12500000000e-02,1.33633938339e-03,-4.08351446708e-05,-2.22854887547e-06
1.34375000000e+00,6.25000000000e-02,2.34141384854e-03,-6.77810892400e-05,-4.61209067616e-06
1.37500000000e+00,9.37500000000e-02,2.93830920403e-03,-7.96576732840e-05,-9.04834595203e-06
1.40625000000e+00,1.25000000000e-01,3.05791758796e-03,-7.28821450737e-05,-1.25633243996e-05
1.43750000000e+00,1.56250000000e-01,2.63992484937e-03,-5.47553378271e-05,-1.52477821088e-05
1.46875000000e+00,1.87500000000e-01,1.63383046764e-03,-2.65363696928e-05,-1.59223896264e-05
1.28125000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,2.18750000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.28125000000e+00,3.12500000000e-02,1.53579116599e-03,-3.69753611304e-05,3.30025009115e-06
1.31250000000e+00,6.25000000000e-02,2.76768937039e-03,-6.69927810159e-05,4.96887400679e-06
1.34375000000e+00,9.37500000000e-02,3.61795446486e-03,-8.57800442018e-05,2.89440195331e-06
1.37500000000e+00,1.25000000000e-01,4.01628415951e-03,-8.54670920430e-05,-5.80045346410e-06
1.40625000000e+00,1.56250000000e-01,3.90079007324e-03,-7.09167463174e-05,-1.04506505842e-05
1.43750000000e+00,1.87500000000e-01,3.21900243284e-03,-4.54235604214e-05,-1.45538494121e-05
1.46875000000e+00,2.18750000000e-01,1.92890522910e-03,-1.81220594747e-05,-1.26620128669e-05
1.25000000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e+00,3.12500000000e-02,1.72869253194e-03,-3.48798608537e-05,4.86143984112e-06
1.28125000000e+00,6.25000000000e-02,3.18015665775e-03,-6.80681204591e-05,8.16466963791e-06
1.31250000000e+00,9.37500000000e-02,4.27590486791e-03,-8.74024422918e-05,1.04799234867e-05
1.34375000000e+00,1.25000000000e-01,4.94452164552e-03,-9.22832322946e-05,7.72738356722e-06
1.37500000000e+00,1.56250000000e-01,5.12262846078e-03,-8.29660089822e-05,-1.11594104123e-06
1.40625000000e+00,1.87500000000e-01,4.75587532557e-03,-6.07750500186e-05,-7.49422034653e-06
1.43750000000e+00,2.18750000000e-01,3.79996073448e-03,-3.47323549508e-05,-1.31434737574e-05
1.46875000000e+00,2.50000000000e-01,2.22167998135e-03,-1.43158926486e-05,-9.51313841181e-06
1.21875000000e+00,-6.73196272368e-19,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,2.81250000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.21875000000e+00,3.12500000000e-02,1.91508635823e-03,-3.51228649609e-05,1.03614738204e-05
1.25000000000e+00,6.25000000000e-02,3.57890895237e-03,-6.84515768462e-05,1.31687954973e-05
1.28125000000e+00,9.37500000000e-02,4.91231061908e-03,-8.93804318587e-05,1.48948561224e-05
