x,y,T,ux,uy
1.12500000000e+00,3.75000000000e-01,3.25663334214e-02,-1.18461883982e-03,-4.69072324133e-04
1.25000000000e+00,5.00000000000e-01,2.86023334731e-02,-1.16459137844e-03,-4.53836409204e-04
1.37500000000e+00,6.25000000000e-01,1.62104456198e-02,-8.09364614162e-04,-3.39529155125e-04
7.50000000000e-01,-2.69278508947e-18,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,7.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.50000000000e-01,1.25000000000e-01,1.71006752778e-02,-8.37722166333e-04,-6.07171227684e-04
8.75000000000e-01,2.50000000000e-01,3.19748061211e-02,-1.39418824672e-03,-8.48191949737e-04
1.00000000000e+00,3.75000000000e-01,4.05897184328e-02,-1.76540132720e-03,-8.97701043079e-04
1.12500000000e+00,5.00000000000e-01,4.01982241623e-02,-1.85472520871e-03,-7.69166522469e-04
1.25000000000e+00,6.25000000000e-01,3.04667638314e-02,-1.60304253973e-03,-7.20293573485e-04
1.37500000000e+00,7.50000000000e-01,1.45106305666e-02,-8.42248496867e-04,-5.53583276170e-04
6.25000000000e-01,2.69278508947e-18,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.50000000000e+00,8.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,1.25000000000e-01,1.86792184354e-02,-9.31049717989e-04,-9.32362070284e-04
7.50000000000e-01,2.50000000000e-01,3.56961258322e-02,-1.69942476480e-03,-1.11905547460e-03
8.75000000000e-01,3.75000000000e-01,4.72572993353e-02,-2.24092744245e-03,-1.22141765511e-03
1.00000000000e+00,5.00000000000e-01,5.00398214899e-02,-2.46429297825e-03,-1.19686783098e-03
1.12500000000e+00,6.25000000000e-01,4.27918641236e-02,-2.34163747680e-03,-9.84192390695e-04
1.25000000000e+00,7.50000000000e-01,2.72786244781e-02,-1.64352068541e-03,-9.05668474252e-04
1.37500000000e+00,8.75000000000e-01,9.34827420175e-03,-7.42405720917e-04,-6.73219806534e-04
1.50000000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,2.50000000000e-01,3.86206078624e-02,-1.81334203600e-03,-1.35639368846e-03
7.50000000000e-01,3.75000000000e-01,5.26185435825e-02,-2.35695237066e-03,-1.28313764237e-03
8.75000000000e-01,5.00000000000e-01,5.81770557937e-02,-2.61727551853e-03,-1.27753595642e-03
1.00000000000e+00,6.25000000000e-01,5.32260537321e-02,-2.64803026067e-03,-1.16962815511e-03
1.12500000000e+00,7.50000000000e-01,3.83064696852e-02,-1.86162707373e-03,-8.82329523003e-04
1.25000000000e+00,8.75000000000e-01,1.75945234718e-02,-1.09276935127e-03,-6.19708372362e-04
1.37500000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,3.75000000000e-01,5.67278053999e-02,-2.24155813453e-03,-1.00107072395e-03
7.50000000000e-01,5.00000000000e-01,6.46668131052e-02,-2.39595597739e-03,-6.88272673684e-04
8.75000000000e-01,6.25000000000e-01,6.18218442063e-02,-2.50862781488e-03,-7.67445729841e-04
1.00000000000e+00,7.50000000000e-01,4.76255852672e-02,-1.71960851247e-03,-8.07483633175e-04
1.12500000000e+00,8.75000000000e-01,2.47134615408e-02,-8.36497600538e-04,-4.49847139681e-04
1.25000000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,5.00000000000e-01,6.95696760922e-02,-2.13075410771e-03,-8.04290160184e-05
7.50000000000e-01,6.25000000000e-01,6.86373048542e-02,-2.00120804133e-03,1.09394118479e-04
8.75000000000e-01,7.50000000000e-01,5.52831299195e-02,-9.93489913522e-04,-3.87185459060e-05
1.00000000000e+00,8.75000000000e-01,3.07211439615e-02,-1.62918835987e-04,-7.43207028447e-05
1.12500000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,6.25000000000e-01,7.37290336928e-02,-1.51734282321e-03,1.16621233643e-03
7.50000000000e-01,7.50000000000e-01,6.13308046563e-02,-2.19185508160e-04,1.04018457857e-03
