x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,-2.353920236960383e-05,7.532544758273227e-04
6.250000000000000e-01,2.840909090909091e-01,-8.315719467252780e-06,2.661030229520890e-04
6.250000000000000e-01,3.068181818181818e-01,9.151686234526046e-06,-2.928539595048335e-04
6.250000000000000e-01,3.295454545454545e-01,2.838600734976868e-05,-9.083522351925979e-04
6.250000000000000e-01,3.522727272727273e-01,2.838600734976868e-05,-9.083522351925979e-04
6.250000000000000e-01,3.750000000000000e-01,4.892145575736020e-05,-1.565486584235527e-03
6.250000000000000e-01,3.977272727272727e-01,7.030047988597937e-05,-2.249615356351340e-03
6.250000000000000e-01,4.204545454545455e-01,7.030047988597937e-05,-2.249615356351340e-03
6.250000000000000e-01,4.431818181818182e-01,9.207104814726509e-05,-2.946273540712483e-03
6.250000000000000e-01,4.659090909090909e-01,1.137841106726063e-04,-3.641091541523402e-03
6.250000000000000e-01,4.886363636363636e-01,1.349911717574247e-04,-4.319717496237590e-03
6.250000000000000e-01,5.113636363636364e-01,1.349911717574247e-04,-4.319717496237590e-03
6.250000000000000e-01,5.340909090909091e-01,1.552419173458074e-04,-4.967741355065838e-03
6.250000000000000e-01,5.568181818181818e-01,1.740818481702600e-04,-5.570619141448319e-03
6.250000000000000e-01,5.795454545454546e-01,1.910498711210859e-04,-6.113595875874750e-03
6.250000000000000e-01,6.022727272727273e-01,1.910498711210859e-04,-6.113595875874750e-03
6.250000000000000e-01,6.250000000000000e-01,2.056757995301878e-04,-6.581625584966009e-03
6.250000000000000e-01,6.477272727272727e-01,2.174777071134398e-04,-6.959286627630074e-03
6.250000000000000e-01,6.704545454545454e-01,2.174777071134398e-04,-6.959286627630074e-03
6.250000000000000e-01,6.931818181818182e-01,2.259590694130684e-04,-7.230690221218188e-03
6.250000000000000e-01,7.159090909090909e-01,2.306056088398388e-04,-7.379379482874840e-03
6.250000000000000e-01,7.386363636363636e-01,2.308817314001863e-04,-7.388215404805961e-03
