x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,-2.353922000038706e-05,1.109606380368471e-03
6.250000000000000e-01,2.840909090909091e-01,-8.315733441681238e-06,1.198519149006572e-03
6.250000000000000e-01,3.068181818181818e-01,9.151676561170273e-06,1.312190959273051e-03
6.250000000000000e-01,3.295454545454545e-01,2.838600249252213e-05,1.446185783988128e-03
6.250000000000000e-01,3.522727272727273e-01,2.838600249252213e-05,1.446185783988128e-03
6.250000000000000e-01,3.750000000000000e-01,4.892145611321255e-05,1.595185972458769e-03
6.250000000000000e-01,3.977272727272727e-01,7.030048574251811e-05,1.753285767712876e-03
6.250000000000000e-01,4.204545454545455e-01,7.030048574251811e-05,1.753285767712876e-03
6.250000000000000e-01,4.431818181818182e-01,9.207105968873218e-05,1.914185479584118e-03
6.250000000000000e-01,4.659090909090909e-01,1.137841279836358e-04,2.071326568305054e-03
6.250000000000000e-01,4.886363636363636e-01,1.349911948246287e-04,2.217992097913041e-03
6.250000000000000e-01,5.113636363636364e-01,1.349911948246287e-04,2.217992097913041e-03
6.250000000000000e-01,5.340909090909091e-01,1.552419460572961e-04,2.347388848799974e-03
6.250000000000000e-01,5.568181818181818e-01,1.740818823131062e-04,2.452723340046030e-03
6.250000000000000e-01,5.795454545454546e-01,1.910499103766764e-04,2.527282562208091e-03
6.250000000000000e-01,6.022727272727273e-01,1.910499103766764e-04,2.527282562208091e-03
6.250000000000000e-01,6.250000000000000e-01,2.056758434673289e-04,2.564530805453970e-03
6.250000000000000e-01,6.477272727272727e-01,2.174777551790015e-04,2.558236693523536e-03
6.250000000000000e-01,6.704545454545454e-01,2.174777551790015e-04,2.558236693523536e-03
6.250000000000000e-01,6.931818181818182e-01,2.259591209198510e-04,2.502650191039089e-03
6.250000000000000e-01,7.159090909090909e-01,2.306056629512151e-04,2.392759773080233e-03
6.250000000000000e-01,7.386363636363636e-01,2.308817871108968e-04,2.224678940955689e-03
