x,y,u,qn
6.250000000000000e-01,2.613636363636364e-01,-2.462734726909704e-05,3.940375563055526e-04
6.250000000000000e-01,2.840909090909091e-01,8.287478422564213e-06,-1.325996547610274e-04
6.250000000000000e-01,3.068181818181818e-01,8.287478422564213e-06,-1.325996547610274e-04
6.250000000000000e-01,3.295454545454545e-01,8.287478422564213e-06,-1.325996547610274e-04
6.250000000000000e-01,3.522727272727273e-01,4.840145198571349e-05,-7.744232317714159e-04
6.250000000000000e-01,3.750000000000000e-01,4.840145198571349e-05,-7.744232317714159e-04
6.250000000000000e-01,3.977272727272727e-01,4.840145198571349e-05,-7.744232317714159e-04
6.250000000000000e-01,4.204545454545455e-01,9.196428437657929e-05,-1.471428550025269e-03
6.250000000000000e-01,4.431818181818182e-01,9.196428437657929e-05,-1.471428550025269e-03
6.250000000000000e-01,4.659090909090909e-01,9.196428437657929e-05,-1.471428550025269e-03
6.250000000000000e-01,4.886363636363636e-01,1.353129076415904e-04,-2.165006522265446e-03
6.250000000000000e-01,5.113636363636364e-01,1.353129076415904e-04,-2.165006522265446e-03
6.250000000000000e-01,5.340909090909091e-01,1.747932432160384e-04,-2.796691891456614e-03
6.250000000000000e-01,5.568181818181818e-01,1.747932432160384e-04,-2.796691891456614e-03
6.250000000000000e-01,5.795454545454546e-01,1.747932432160384e-04,-2.796691891456614e-03
6.250000000000000e-01,6.022727272727273e-01,2.066860332955333e-04,-3.306976532728533e-03
6.250000000000000e-01,6.250000000000000e-01,2.066860332955333e-04,-3.306976532728533e-03
6.250000000000000e-01,6.477272727272727e-01,2.066860332955333e-04,-3.306976532728533e-03
6.250000000000000e-01,6.704545454545454e-01,2.271306989521948e-04,-3.634091183235117e-03
6.250000000000000e-01,6.931818181818182e-01,2.271306989521948e-04,-3.634091183235117e-03
6.250000000000000e-01,7.159090909090909e-01,2.271306989521948e-04,-3.634091183235117e-03
6.250000000000000e-01,7.386363636363636e-01,2.320410633637520e-04,-3.712657013820032e-03
