x,y,u,qn
6.25000000000e-01,3.12500000000e-02,1.25000000000e-02,-9.35565790691e-02
6.25000000000e-01,6.25000000000e-02,2.50000000000e-02,-2.71073384160e-01
6.25000000000e-01,9.37500000000e-02,3.75000000000e-02,-4.09969559953e-01
6.25000000000e-01,1.25000000000e-01,5.00000000000e-02,-5.31303614420e-01
6.25000000000e-01,1.56250000000e-01,6.25000000000e-02,-6.42975737583e-01
6.25000000000e-01,1.87500000000e-01,7.50000000000e-02,-7.46465645046e-01
6.25000000000e-01,2.18750000000e-01,8.75000000000e-02,-8.42753901097e-01
6.25000000000e-01,2.50000000000e-01,1.00000000000e-01,-9.32796653586e-01
6.25000000000e-01,2.81250000000e-01,1.12500000000e-01,-1.01773149746e+00
6.25000000000e-01,3.12500000000e-01,1.25000000000e-01,-1.09906273431e+00
6.25000000000e-01,3.43750000000e-01,1.37500000000e-01,-1.17896404441e+00
6.25000000000e-01,3.75000000000e-01,1.50000000000e-01,-1.26090064182e+00
6.25000000000e-01,4.06250000000e-01,1.62500000000e-01,-1.35117425369e+00
6.25000000000e-01,4.37500000000e-01,1.75000000000e-01,-1.46344073506e+00
6.25000000000e-01,4.68750000000e-01,1.87500000000e-01,-1.64794398280e+00
6.25000000000e-01,5.00000000000e-01,2.00000000000e-01,-2.09019661823e+00
6.25000000000e-01,5.31250000000e-01,1.87500000000e-01,-1.62870149016e+00
6.25000000000e-01,5.62500000000e-01,1.75000000000e-01,-1.42540599460e+00
6.25000000000e-01,5.93750000000e-01,1.62500000000e-01,-1.29524786638e+00
6.25000000000e-01,6.25000000000e-01,1.50000000000e-01,-1.18843379427e+00
6.25000000000e-01,6.56250000000e-01,1.37500000000e-01,-1.09175887009e+00
6.25000000000e-01,6.87500000000e-01,1.25000000000e-01,-9.99372827160e-01
6.25000000000e-01,7.18750000000e-01,1.12500000000e-01,-9.08262602557e-01
6.25000000000e-01,7.50000000000e-01,1.00000000000e-01,-8.16707551964e-01
6.25000000000e-01,7.81250000000e-01,8.75000000000e-02,-7.23657453449e-01
6.25000000000e-01,8.12500000000e-01,7.50000000000e-02,-6.28429734197e-01
6.25000000000e-01,8.43750000000e-01,6.25000000000e-02,-5.30522978936e-01
6.25000000000e-01,8.75000000000e-01,5.00000000000e-02,-4.29404035174e-01
6.25000000000e-01,9.06250000000e-01,3.75000000000e-02,-3.24004471239e-01
6.25000000000e-01,9.37500000000e-01,2.50000000000e-02,-2.06331154301e-01
6.25000000000e-01,9.68750000000e-01,1.25000000000e-02,-5.42398222608e-02
