x,y,T,ux,uy,qn,tx,ty
6.250000000000e-01,5.738636363636e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.100448734504e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.852272727273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.092313403926e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.965909090909e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.083015883264e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.079545454545e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.072556172521e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.193181818182e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.060934271694e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.306818181818e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.048150180785e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.420454545455e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.034203899793e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.534090909091e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.019095428719e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.647727272727e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.002824767562e-01,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.761363636364e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.853919163223e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.875000000000e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.667968750000e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,6.988636363636e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.470396435950e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.102272727273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.261202221074e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.215909090909e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.040386105372e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.329545454545e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.807948088843e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,7.443181818182e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.563888171488e-02,0.000000000000e+00,0.000000000000e+00
