x,y,T,ux,uy,qn,tx,ty
6.250000000000e-01,4.375000000000e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.538085937500e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,4.488636363636e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.546156701963e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,4.602272727273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.552613313533e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,4.715909090909e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.557455772211e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,4.829545454545e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.560684077996e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,4.943181818182e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.562298230888e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.056818181818e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.562298230888e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.170454545455e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.560684077996e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.284090909091e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.557455772211e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.397727272727e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.552613313533e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.511363636364e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.546156701963e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.625000000000e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.538085937500e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.738636363636e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.528401020145e-02,0.000000000000e+00,0.000000000000e+00
6.250000000000e-01,5.852272727273e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.517101949897e-02,0.000000000000e+00,0.000000000000e+00
